,date,fare,distance,duration,number of ride
0,2016-04-22,93.56000000000002,38197,3631,5
1,2016-04-07,67.69,24649,2573,4
2,2016-06-13,19.79,6590,790,1
3,2016-05-30,40.77,29103,1724,1
4,2016-05-24,12.73,5800,427,1
5,2016-04-11,12.33,5816,406,1
6,2016-05-12,48.23,39756,2037,1
7,2016-04-15,217.09,140891,9539,4
8,2016-04-12,216.09000000000003,97959,8815,9
9,2016-04-08,71.5,41041,2851,3
10,2016-06-11,40.1,24404,1527,2
11,2016-04-16,81.54,31443,3248,4
12,2016-06-21,21.17,6463,863,1
13,2016-04-06,17.36,8596,649,1
14,2016-05-28,46.209999999999994,14666,1719,3
15,2016-05-29,119.28,47610,5101,4
16,2016-04-24,16.41,5135,624,1
17,2016-05-17,57.41,37937,2333,2
18,2016-05-11,23.76,4805,814,2
19,2016-05-23,43.53,15835,1767,2
20,2016-04-01,89.76,67227,3812,2
21,2016-04-05,15.11,7278,541,1
22,2016-05-13,43.36,36669,1805,1
23,2016-05-08,12.97,3630,455,1
24,2016-04-18,56.580000000000005,23813,2195,3
25,2016-04-14,68.84,68897,2709,2
26,2016-03-31,13.08,3448,462,1
27,2016-05-06,20.77,6442,842,1
28,2016-04-23,13.63,6093,472,1
29,2016-06-09,13.76,6189,478,1
