,date,fare,distance,duration,number of ride
0,2016-05-13,85.2,36992,3790,2
1,2016-04-28,31.79,9349,1201,2
2,2016-05-14,193.51000000000002,101280,8004,7
3,2016-05-05,22.13,8539,898,1
4,2016-04-30,72.33,44863,2671,4
5,2016-05-07,271.07,139566,10799,12
6,2016-05-12,32.77,7402,1266,2
7,2016-05-11,53.69,21362,2062,3
8,2016-05-17,19.99,7782,792,1
9,2016-05-06,101.69,68982,3835,5
10,2016-05-27,59.62,35510,2270,3
11,2016-05-01,31.96,6951,1227,2
12,2016-05-10,35.46,24116,1287,2
13,2016-04-29,56.300000000000004,30532,1937,4
14,2016-05-18,39.34,31214,1634,1
15,2016-05-28,15.03,4995,553,1
16,2016-05-21,68.11,49863,2611,3
17,2016-05-08,19.61,9494,760,1
18,2016-05-04,18.38,8334,704,1
