,date,fare
0,2016-04-29,199.91
1,2016-04-23,123.16
2,2016-05-02,214.44
3,2016-05-11,263.81999999999994
4,2016-05-01,360.75000000000006
5,2016-05-03,119.03999999999999
6,2016-04-16,241.31
7,2016-04-07,273.47
8,2016-06-15,297.40999999999997
9,2016-06-01,316.90999999999997
10,2016-04-14,113.42
11,2016-03-30,50.96
12,2016-04-24,205.75
13,2016-05-23,338.56
14,2016-05-15,208.02999999999997
15,2016-05-24,125.02999999999999
16,2016-04-30,93.17000000000002
17,2016-04-15,162.48
18,2016-04-12,252.79999999999998
19,2016-06-03,222.24
20,2016-04-21,108.9
21,2016-04-03,19.56
22,2016-04-25,17.33
23,2016-04-11,176.45000000000002
24,2016-06-14,150.14000000000001
25,2016-05-29,210.73999999999998
26,2016-05-07,202.15
27,2016-05-22,77.17999999999999
28,2016-05-25,31.020000000000003
29,2016-05-16,210.14000000000001
30,2016-04-04,77.36
31,2016-06-18,263.49
32,2016-06-13,186.95
33,2016-06-02,45.55
34,2016-04-20,97.66000000000001
35,2016-05-12,263.78
36,2016-05-30,40.81
37,2016-04-28,48.730000000000004
38,2016-05-05,48.35999999999999
39,2016-05-28,31.79
40,2016-04-13,150.94
41,2016-04-10,71.69
42,2016-06-09,93.88
43,2016-04-27,226.69000000000003
44,2016-05-09,28.28
45,2016-06-17,53.58
46,2016-04-09,88.68
47,2016-05-13,66.08
48,2016-06-19,46.07
49,2016-05-19,37.980000000000004
50,2016-05-17,27.72
51,2016-05-04,122.07999999999998
52,2016-04-22,15.53
53,2016-05-06,42.77
54,2016-06-05,73.48
55,2016-04-17,21.93
56,2016-05-18,38.989999999999995
57,2016-05-26,52.510000000000005
58,2016-05-27,44.07
59,2016-05-08,5.0
