,date,fare,distance,duration,number of ride
0,2016-05-28,315.48,133923,12570,15
1,2016-04-22,38.84,7328,1387,3
2,2016-06-10,312.9,121231,12917,13
3,2016-06-21,342.31,161527,13969,14
4,2016-06-22,310.6,100713,12943,13
5,2016-05-02,319.87,102494,13218,14
6,2016-04-29,86.79,15699,3438,5
7,2016-06-23,299.0,110884,12070,14
8,2016-04-20,114.5,53158,4225,7
9,2016-04-23,114.53999999999999,28696,4206,8
10,2016-06-13,287.65000000000003,82962,11482,15
11,2016-06-20,333.0,156734,12930,17
12,2016-06-15,486.3299999999999,167212,19681,23
13,2016-04-25,253.92999999999998,72965,9989,14
14,2016-06-18,59.099999999999994,29770,2284,3
15,2016-06-01,277.09999999999997,54511,11134,15
16,2016-05-12,244.62,80370,10233,10
17,2016-06-08,269.28,95197,10632,14
18,2016-05-31,213.01,111243,9146,6
19,2016-05-05,174.14,50736,7354,7
20,2016-06-11,87.38,23641,3021,7
21,2016-06-16,308.84,95150,12696,14
22,2016-04-24,155.04,36843,5870,10
23,2016-06-14,348.44,106154,14486,15
24,2016-05-16,443.47,208638,18519,16
25,2016-05-30,396.91999999999996,105705,16433,18
26,2016-06-02,291.63,94983,12386,11
27,2016-06-03,359.57000000000005,73692,14320,20
28,2016-04-27,155.82,30115,6350,8
29,2016-05-29,75.33,34257,2903,4
30,2016-05-23,291.26000000000005,91449,12196,12
31,2016-06-24,437.15,170238,17093,23
32,2016-06-07,138.26999999999998,95835,5748,4
33,2016-04-28,85.64,34553,3635,3
34,2016-05-19,209.88,59436,8961,8
35,2016-05-26,323.99,89459,13135,16
36,2016-06-04,61.839999999999996,13598,2347,4
37,2016-06-17,332.61,134020,14245,11
38,2016-05-27,336.03,66421,13538,18
39,2016-06-09,285.46000000000004,64999,11300,16
40,2016-04-21,72.33000000000001,31015,2770,4
41,2016-05-06,84.17999999999999,20397,3660,3
42,2016-06-06,227.59,71636,8428,15
43,2016-05-03,91.89,26095,3630,5
44,2016-04-26,33.44,3946,1325,2
45,2016-06-25,117.36,79610,4577,5
46,2016-05-24,150.97,59943,6275,6
47,2016-04-19,17.240000000000002,2107,468,2
