,date,fare
0,2016-06-17,230.86
1,2016-06-21,54.34
2,2016-06-22,103.86000000000001
3,2016-06-03,248.14000000000001
4,2016-04-28,153.46
5,2016-04-22,161.04
6,2016-05-21,216.63
7,2016-04-21,112.38999999999999
8,2016-06-19,265.52
9,2016-04-15,151.63
10,2016-06-14,229.82
11,2016-04-20,207.09000000000003
12,2016-06-25,316.76000000000005
13,2016-04-14,81.75
14,2016-04-19,72.08000000000001
15,2016-06-01,104.52999999999999
16,2016-04-30,113.59
17,2016-05-31,163.83
18,2016-06-24,156.09
19,2016-04-18,154.03
20,2016-06-23,337.56999999999994
21,2016-06-18,183.42
22,2016-04-29,169.87
23,2016-06-02,24.34
24,2016-05-27,217.88
25,2016-05-25,97.11
26,2016-04-12,123.71999999999998
27,2016-05-04,114.66000000000001
28,2016-06-15,208.90000000000003
29,2016-04-13,135.15
30,2016-04-10,68.41
31,2016-05-28,140.92
