,date,fare,distance,duration,number of ride
0,2016-06-08,128.5,32345,5104,7
1,2016-05-24,176.38,37267,7175,9
2,2016-05-04,251.74,55095,10002,14
3,2016-06-20,294.74,85359,12030,14
4,2016-05-22,159.24,41361,6056,10
5,2016-04-29,63.36,12289,2435,4
6,2016-05-12,159.80999999999997,54881,6577,7
7,2016-04-28,174.52999999999997,38707,7070,9
8,2016-05-18,259.90999999999997,61479,10971,11
9,2016-05-28,219.81999999999996,88598,9076,9
10,2016-05-13,152.73000000000002,25271,6418,7
11,2016-05-15,84.25,22198,3259,5
12,2016-05-17,224.77999999999997,73600,9246,10
13,2016-06-12,188.82999999999998,76463,7545,9
14,2016-06-19,215.74,50564,8547,12
15,2016-06-03,275.2,77839,11651,11
16,2016-06-06,242.36,67572,10206,10
17,2016-06-14,124.08999999999999,32670,5067,6
18,2016-06-18,77.8,18652,2947,5
19,2016-05-23,295.51000000000005,79708,11914,15
20,2016-06-13,150.45,82249,6481,4
21,2016-06-07,144.43000000000004,28241,5769,8
22,2016-05-31,31.82,17791,1142,2
23,2016-05-30,197.72,79090,7990,9
24,2016-06-15,92.83,44971,4131,2
25,2016-05-27,286.84,77639,11868,13
26,2016-05-25,210.29999999999998,66451,8933,8
27,2016-05-29,28.1,5868,1033,2
28,2016-04-26,127.54000000000002,40397,5192,6
29,2016-04-27,282.26,70309,11877,12
30,2016-06-24,183.07,66468,7708,7
31,2016-06-26,53.29,11409,1916,4
32,2016-04-25,38.54,13542,1523,2
33,2016-06-09,114.27000000000001,28746,4583,6
34,2016-05-26,212.43,33532,8888,10
35,2016-05-10,67.75,18464,3012,2
36,2016-06-01,70.00999999999999,16340,2949,3
37,2016-05-21,122.11999999999999,35950,5333,4
38,2016-05-09,139.07999999999998,45705,5756,6
39,2016-05-16,151.36999999999998,28920,6322,7
40,2016-04-20,29.23,7993,1077,2
41,2016-06-25,68.87,14523,2707,4
42,2016-05-07,35.76,20307,1525,1
43,2016-05-02,186.26000000000002,48371,7416,10
44,2016-06-05,191.75000000000003,68565,7559,10
45,2016-05-01,139.69,42498,5616,7
46,2016-05-03,147.57,46617,5802,8
47,2016-06-02,73.44,20984,2900,4
48,2016-04-24,138.57,41712,5367,8
49,2016-05-11,217.69,52711,9025,10
50,2016-04-30,92.69,31136,3811,4
51,2016-06-23,51.78,13287,2020,3
52,2016-05-06,95.67999999999999,29081,4002,4
53,2016-06-17,98.37,24258,3981,5
54,2016-06-04,184.51,41195,7572,9
55,2016-05-14,116.68,33034,4679,6
56,2016-05-08,78.09,14952,2794,6
57,2016-06-11,44.59,8284,1876,2
58,2016-06-16,82.44999999999999,19926,3377,4
59,2016-05-05,13.64,1948,502,1
60,2016-06-22,17.03,4919,658,1
61,2016-05-19,75.93,16224,3650,1
62,2016-04-23,16.72,4468,645,1
