,date,fare,distance,duration,number of ride
0,2016-05-16,50.58,16230,1936,3
1,2016-06-21,32.8,14854,1214,2
2,2016-06-06,57.269999999999996,17461,2472,2
3,2016-05-13,76.57000000000001,29229,3004,4
4,2016-05-18,48.57,20248,1998,2
5,2016-05-04,57.24,25255,2415,2
6,2016-05-17,30.26,7649,1133,2
7,2016-05-23,88.56,41776,3736,3
8,2016-05-05,90.15,27263,3922,3
9,2016-05-26,90.53999999999999,21003,4183,2
10,2016-04-29,42.28,10040,1547,3
11,2016-06-23,40.14,14011,1603,2
12,2016-06-16,28.69,7617,1247,1
13,2016-06-13,38.22,6563,1556,2
14,2016-06-01,43.0,9828,1782,2
15,2016-04-30,20.66,6073,839,1
16,2016-05-09,46.5,9447,2163,1
17,2016-06-04,45.45,14942,2069,1
18,2016-05-02,28.81,16055,1193,1
