,date,fare
0,2016-06-07,254.31999999999994
1,2016-05-05,363.37000000000006
2,2016-05-11,140.01999999999998
3,2016-06-09,57.07000000000001
4,2016-06-22,347.63
5,2016-04-22,115.31
6,2016-06-04,77.91999999999999
7,2016-06-02,460.68999999999994
8,2016-05-16,235.19000000000003
9,2016-04-24,52.7
10,2016-05-20,37.27
11,2016-06-10,260.24
12,2016-06-15,516.2200000000001
13,2016-05-03,198.81
14,2016-05-29,321.32
15,2016-05-22,158.29999999999998
16,2016-06-14,216.92999999999998
17,2016-06-03,191.16
18,2016-06-21,411.77
19,2016-04-29,244.04999999999998
20,2016-05-21,78.08
21,2016-04-25,103.62
22,2016-06-12,227.20000000000002
23,2016-05-28,109.67
24,2016-06-13,88.63
25,2016-04-27,20.55
26,2016-06-18,99.27000000000001
27,2016-05-06,10.06
28,2016-04-23,50.35
29,2016-04-19,84.09
30,2016-05-02,59.11
31,2016-05-07,89.74000000000001
32,2016-04-26,15.35
33,2016-06-25,89.24000000000001
34,2016-05-17,97.49
35,2016-04-11,75.89
36,2016-04-14,12.87
37,2016-04-16,39.95
38,2016-05-01,86.53999999999999
39,2016-04-15,43.88
40,2016-04-20,32.59
41,2016-04-21,15.82
