,date,fare,distance,duration,number of ride
0,2016-04-23,13.53,2016,496,1
1,2016-04-25,66.23,13853,2378,5
2,2016-04-20,8.22,1021,226,1
3,2016-04-28,21.49,8802,863,1
4,2016-04-24,21.51,3424,902,1
5,2016-04-27,33.71,8015,1310,2
6,2016-05-07,14.21,1921,532,1
7,2016-04-14,33.400000000000006,11421,1270,2
8,2016-05-24,17.84,3929,707,1
9,2016-04-13,82.59,14715,3422,4
10,2016-04-19,21.83,3749,721,2
11,2016-05-27,9.9,1695,309,1
12,2016-05-04,18.55,5336,734,1
13,2016-04-15,30.19,5268,1342,1
14,2016-05-05,16.52,2112,651,1
15,2016-05-18,55.89,34814,2472,1
16,2016-04-12,43.31,10847,1791,2
17,2016-05-26,51.89,30591,2098,2
18,2016-05-28,27.58,15881,1130,1
19,2016-06-12,18.95,6580,746,1
20,2016-04-22,40.17,21888,1744,1
21,2016-04-17,34.03,6508,1338,2
22,2016-04-16,18.15,3859,724,1
23,2016-05-25,47.09,25950,2076,1
