,date,fare
0,2016-05-17,222.40999999999997
1,2016-05-18,223.98000000000002
2,2016-06-26,86.43
3,2016-05-24,199.53000000000003
4,2016-05-19,257.27
5,2016-05-15,282.98
6,2016-06-13,71.54
7,2016-06-23,65.59
8,2016-06-06,161.54999999999998
9,2016-05-20,244.84000000000003
10,2016-06-05,169.35000000000002
11,2016-05-13,235.57000000000002
12,2016-06-15,111.18
13,2016-06-01,116.8
14,2016-06-25,196.34000000000003
15,2016-06-18,35.5
16,2016-05-27,224.79000000000002
17,2016-06-20,127.43
18,2016-06-16,225.53000000000003
19,2016-06-11,92.94999999999999
20,2016-05-12,190.36
21,2016-05-28,95.81
22,2016-06-12,38.49
23,2016-06-09,138.60999999999999
24,2016-06-03,348.86999999999995
25,2016-06-24,124.21
26,2016-05-21,74.92
27,2016-05-11,171.67000000000002
28,2016-06-10,145.09
29,2016-06-17,85.36
30,2016-06-07,137.26
31,2016-05-26,247.14000000000001
32,2016-05-29,85.50999999999999
33,2016-06-22,166.72000000000003
34,2016-06-14,89.19
35,2016-06-02,66.11
36,2016-06-08,69.23
37,2016-05-10,83.50999999999999
38,2016-05-16,31.31
39,2016-05-14,171.25
40,2016-05-25,66.77
