,date,fare
0,2016-05-24,398.18000000000006
1,2016-06-22,401.99999999999994
2,2016-05-23,238.88
3,2016-06-11,162.85999999999999
4,2016-05-14,65.14
5,2016-06-10,384.44
6,2016-05-21,233.45999999999998
7,2016-05-13,214.87000000000003
8,2016-06-21,415.28
9,2016-06-16,400.08
10,2016-05-22,72.71
11,2016-05-26,175.55
12,2016-06-05,90.93
13,2016-06-02,245.33
14,2016-06-24,184.43
15,2016-06-13,344.47999999999996
16,2016-05-10,153.67
17,2016-06-04,240.99
18,2016-05-20,323.90000000000003
19,2016-05-25,226.54
20,2016-06-15,341.37000000000006
21,2016-06-19,95.89
22,2016-06-18,85.29
23,2016-06-09,410.7900000000001
24,2016-06-08,306.22
25,2016-06-17,198.18
26,2016-06-07,439.81999999999994
27,2016-06-14,256.8299999999999
28,2016-06-01,77.78
29,2016-05-18,164.94
30,2016-05-16,157.39
31,2016-06-23,162.76999999999998
32,2016-06-06,446.41999999999996
33,2016-06-03,315.83
34,2016-05-05,78.1
35,2016-05-12,168.14
36,2016-05-07,219.36
37,2016-06-25,86.68
38,2016-05-27,59.849999999999994
39,2016-05-17,120.95
40,2016-05-31,314.89000000000004
41,2016-05-09,131.83
42,2016-06-12,51.02
43,2016-05-15,31.81
44,2016-05-06,79.96
45,2016-05-11,129.15
46,2016-05-19,163.23999999999998
47,2016-05-08,27.22
48,2016-06-20,158.84
