,date,fare,distance,duration,number of ride
0,2016-05-28,144.53,74077,5447,8
1,2016-05-16,48.36,16956,1815,3
2,2016-05-18,72.23,29468,2776,4
3,2016-05-13,139.29999999999998,51213,5533,7
4,2016-06-17,175.24000000000004,73079,6470,11
5,2016-05-03,47.42,14685,1782,3
6,2016-04-22,41.769999999999996,21569,1634,2
7,2016-05-08,146.91,65563,5828,7
8,2016-06-24,72.63,18091,2878,4
9,2016-06-18,113.50000000000001,25789,4564,6
10,2016-05-07,72.57,20445,2662,5
11,2016-04-23,250.08,98120,9610,14
12,2016-05-04,134.57,53500,5270,7
13,2016-05-09,29.85,6987,1116,2
14,2016-05-31,23.4,4142,800,2
15,2016-05-06,95.92,18874,3500,7
16,2016-04-27,38.6,8518,1171,4
17,2016-05-25,115.39000000000001,41647,4941,4
18,2016-06-03,75.62,18382,2836,5
19,2016-06-25,96.56,36436,3800,5
20,2016-06-01,122.18,67278,4721,6
21,2016-06-13,47.31,10083,2005,2
22,2016-06-16,138.24,55382,5448,7
23,2016-04-30,280.96,135961,11341,12
24,2016-06-23,172.66,61677,6808,9
25,2016-05-05,48.080000000000005,9069,1661,4
26,2016-06-05,143.57,68733,5435,8
27,2016-06-22,81.16,27376,3061,5
28,2016-05-17,66.91,22903,2545,4
29,2016-04-25,109.69999999999999,36553,4289,6
30,2016-06-09,159.22,41242,6252,9
31,2016-04-29,83.43,31909,3343,4
32,2016-05-14,128.53,59480,4912,7
33,2016-04-21,93.46,24609,3527,6
34,2016-05-19,49.91,8335,1762,4
35,2016-06-08,111.10000000000001,30116,4212,7
36,2016-05-20,127.41,24393,4713,9
37,2016-04-26,101.72,64582,4064,4
38,2016-05-24,19.22,4788,773,1
39,2016-06-10,96.44,63383,3797,4
40,2016-05-21,70.75,26318,2917,3
41,2016-05-11,38.85,23481,1468,2
42,2016-06-26,128.13,71823,5195,5
43,2016-06-02,120.78,31320,4513,8
44,2016-05-01,90.29,24132,3561,5
45,2016-05-02,11.76,2235,402,1
46,2016-06-20,25.54,6694,1089,1
47,2016-06-14,87.16,46534,3629,3
48,2016-06-15,90.97999999999999,21997,3808,4
49,2016-06-04,202.06,54756,8390,9
50,2016-05-26,50.79,21917,2102,2
51,2016-06-06,9.88,1493,309,1
52,2016-04-24,122.74000000000002,39644,4556,8
53,2016-05-29,62.45,26033,2486,3
54,2016-04-28,54.26,15950,2130,3
55,2016-04-20,100.62,34543,4220,4
56,2016-06-07,70.8,54056,2917,2
57,2016-06-11,132.95999999999998,94087,5483,4
58,2016-05-27,46.83,13392,1761,3
59,2016-06-21,30.270000000000003,10534,1113,2
60,2016-05-10,11.96,2564,410,1
