,date,fare,distance,duration,number of ride
0,2016-05-27,68.07,15199,2465,5
1,2016-05-28,44.21,21907,1759,2
2,2016-05-21,16.68,4576,642,1
3,2016-05-25,20.49,12254,786,1
4,2016-05-12,118.69999999999999,35297,5159,4
5,2016-05-19,58.54,15211,2163,4
6,2016-05-13,30.79,8397,1155,2
7,2016-05-24,45.35,12214,1692,3
8,2016-06-04,66.37,14790,2574,4
9,2016-05-14,45.54,10928,1907,2
10,2016-05-20,40.309999999999995,7375,1463,3
11,2016-05-08,11.67,2285,397,1
12,2016-05-26,19.62,5362,790,1
13,2016-05-11,30.3,7327,1333,1
14,2016-06-03,20.46,4572,839,1
