,date,fare
0,2016-05-28,226.72
1,2016-05-25,171.57
2,2016-05-03,289.08000000000004
3,2016-06-21,188.37
4,2016-05-05,399.73999999999995
5,2016-05-18,303.46000000000004
6,2016-04-30,378.9299999999999
7,2016-05-06,157.57999999999998
8,2016-05-20,166.74
9,2016-05-08,319.99
10,2016-05-15,323.61000000000007
11,2016-05-26,342.80999999999995
12,2016-05-07,206.12
13,2016-05-01,291.9
14,2016-05-21,367.44
15,2016-05-31,189.26
16,2016-05-14,202.77999999999997
17,2016-06-17,240.28000000000003
18,2016-06-19,151.89
19,2016-05-11,195.96999999999997
20,2016-04-29,123.89000000000001
21,2016-05-12,443.42
22,2016-05-10,260.66
23,2016-06-05,202.76
24,2016-06-01,170.69
25,2016-05-04,251.73
26,2016-06-08,294.31
27,2016-05-19,186.85
28,2016-05-24,208.58999999999997
29,2016-06-16,214.56
30,2016-05-29,195.29
31,2016-05-02,176.28999999999996
32,2016-05-22,138.91
33,2016-06-25,125.55
34,2016-06-09,183.23
35,2016-05-17,94.24
