,date,fare,distance,duration,number of ride
0,2016-06-09,71.01,19251,2785,4
1,2016-06-18,233.05,75689,9076,13
2,2016-06-19,174.04999999999998,77516,7354,6
3,2016-05-27,125.03,41179,5251,5
4,2016-06-24,341.06000000000006,101668,14134,15
5,2016-06-04,28.68,13825,1202,1
6,2016-06-02,155.84,40032,6085,9
7,2016-06-13,111.08999999999999,29121,4219,7
8,2016-06-23,169.73000000000002,35532,7037,8
9,2016-06-17,187.65,60028,7211,11
10,2016-06-26,165.57999999999998,86847,6454,8
11,2016-06-11,97.02,43512,3774,5
12,2016-05-28,86.83,18421,3029,7
13,2016-06-25,257.21000000000004,106772,10114,13
14,2016-06-10,31.26,11076,1161,2
15,2016-05-06,117.72,57419,4950,4
16,2016-05-07,97.67000000000002,20996,3576,7
17,2016-06-03,235.54999999999998,102272,9799,9
18,2016-06-06,38.6,9661,1554,2
19,2016-06-08,87.75999999999999,23704,3431,5
20,2016-06-07,48.72,13683,1857,3
21,2016-05-08,92.42,21716,3493,6
22,2016-05-26,124.11000000000001,33737,5061,6
23,2016-06-16,141.53,47432,5677,7
24,2016-06-21,235.03,59238,9688,11
25,2016-05-18,17.67,2590,708,1
26,2016-05-22,109.39999999999999,26475,4540,5
27,2016-06-12,90.47,72751,3614,3
28,2016-05-09,26.57,4878,960,2
29,2016-06-15,45.760000000000005,28621,1792,2
30,2016-05-17,99.97,72713,4110,3
31,2016-06-05,68.5,17455,2667,4
