,date,fare
0,2016-06-21,60.56
1,2016-04-25,49.06
2,2016-06-13,105.91000000000001
3,2016-06-10,72.58000000000001
4,2016-04-26,243.37000000000003
5,2016-05-12,210.79000000000002
6,2016-05-25,50.27
7,2016-05-21,123.92
8,2016-05-19,192.84999999999997
9,2016-05-06,123.41
10,2016-04-14,124.31
11,2016-04-28,284.23999999999995
12,2016-06-26,380.30999999999995
13,2016-05-23,68.71
14,2016-05-11,78.27999999999999
15,2016-06-08,163.43
16,2016-06-09,131.01999999999998
17,2016-04-29,208.29000000000002
18,2016-05-09,45.93
19,2016-04-27,198.06
20,2016-06-07,146.45999999999998
21,2016-04-16,115.72
22,2016-05-16,93.89
23,2016-06-23,88.48
24,2016-05-24,156.57
25,2016-05-10,153.45000000000002
26,2016-06-16,150.86
27,2016-06-15,117.36
28,2016-04-23,115.43
29,2016-05-17,117.61999999999999
30,2016-04-30,87.82000000000001
31,2016-06-22,44.03
32,2016-06-25,246.51999999999998
33,2016-05-31,144.08
34,2016-06-12,26.6
35,2016-05-07,63.82
36,2016-05-03,136.01
37,2016-04-22,26.16
38,2016-05-05,119.48000000000002
39,2016-04-13,165.8
40,2016-05-13,151.3
41,2016-05-26,258.34000000000003
42,2016-05-20,106.15
43,2016-05-02,122.48
44,2016-05-18,52.61
45,2016-05-04,103.35000000000001
46,2016-04-24,68.16
47,2016-04-18,18.22
48,2016-06-24,60.36
49,2016-04-17,82.07000000000001
50,2016-06-17,26.79
51,2016-05-27,38.04
