,date,fare,distance,duration,number of ride
0,2016-04-30,118.64,37954,4745,6
1,2016-06-22,254.42000000000002,40621,10245,14
2,2016-06-25,335.57,75660,13643,17
3,2016-05-16,362.91,93216,14944,17
4,2016-06-23,270.33,41902,11262,13
5,2016-05-12,337.58,75116,13751,17
6,2016-06-08,153.68,43982,5943,9
7,2016-05-06,312.43,66255,12894,15
8,2016-04-17,122.77,47400,4698,7
9,2016-05-09,274.28,167762,10765,12
10,2016-04-03,203.07000000000002,48529,7902,12
11,2016-05-24,269.45000000000005,62425,10873,14
12,2016-04-16,267.05,78753,11023,12
13,2016-05-05,168.91000000000003,69653,6359,10
14,2016-05-25,152.98000000000002,55711,6606,5
15,2016-05-27,213.03000000000003,57521,8552,11
16,2016-06-16,216.14000000000001,74386,9181,8
17,2016-05-19,313.17999999999995,58663,12596,17
18,2016-04-25,160.61,54953,6032,10
19,2016-05-04,179.96,57512,7414,8
20,2016-06-20,327.91,154588,13854,11
21,2016-06-09,325.62,135030,13483,13
22,2016-04-09,322.28000000000003,79895,13113,16
23,2016-04-27,147.76000000000002,37708,6071,7
24,2016-06-01,205.23000000000002,47320,8219,11
25,2016-06-15,226.07000000000002,103987,9488,8
26,2016-04-01,81.97999999999999,19120,2918,6
27,2016-06-26,59.620000000000005,15956,2214,4
28,2016-04-26,277.25,75787,11577,12
29,2016-04-06,66.64,33282,2848,2
30,2016-06-03,13.13,2864,469,1
31,2016-06-04,183.32999999999998,88169,7567,7
32,2016-05-31,83.14999999999999,36044,3690,2
33,2016-04-21,68.41999999999999,15524,2872,3
34,2016-04-02,205.26000000000002,72518,8627,8
35,2016-05-28,58.2,23354,2283,3
36,2016-04-10,37.760000000000005,10333,1505,2
37,2016-04-04,16.52,3560,641,1
38,2016-04-29,45.15,10655,1888,2
