,date,fare,distance,duration,number of ride
0,2016-04-20,62.989999999999995,29500,2489,3
1,2016-04-07,105.93999999999998,28299,4347,5
2,2016-04-24,51.05,23873,1906,3
3,2016-04-25,56.230000000000004,30129,1937,4
4,2016-04-08,34.35,6673,1158,3
5,2016-04-06,8.99,1327,264,1
6,2016-04-09,9.13,2225,265,1
7,2016-04-21,78.81,28248,2932,5
8,2016-04-11,44.25,9115,1657,3
9,2016-04-23,100.16,46252,4113,4
10,2016-04-15,194.84,65479,8525,6
11,2016-04-22,47.7,32030,1869,2
12,2016-04-13,85.21999999999998,33796,3423,4
