,date,fare,distance,duration,number of ride
0,2016-05-14,151.27,53455,6141,7
1,2016-05-02,145.20999999999998,32829,5581,9
2,2016-04-26,122.42,36394,4758,7
3,2016-06-01,78.61,19647,3179,4
4,2016-04-20,288.02,108373,12298,10
5,2016-04-14,122.11,66989,5110,4
6,2016-05-30,119.17999999999999,27775,4455,8
7,2016-05-18,61.22,25320,2190,4
8,2016-04-27,239.85,46235,10227,10
9,2016-06-20,51.95,16458,2006,3
10,2016-06-22,38.26,7067,1359,3
11,2016-05-12,71.04,17100,2606,5
12,2016-05-03,214.20999999999998,105540,8467,10
13,2016-05-25,93.27,31527,3642,5
14,2016-04-28,327.69,128906,14221,10
15,2016-06-02,132.98,38865,5291,7
16,2016-04-19,124.48000000000002,37887,4855,7
17,2016-06-15,63.910000000000004,12674,2657,3
18,2016-05-05,86.41999999999999,28196,3525,4
19,2016-04-16,245.75,106752,10299,9
20,2016-04-21,178.95,56246,7370,8
21,2016-06-08,59.2,29775,2485,2
22,2016-05-22,68.61,36962,2729,3
23,2016-05-17,36.92,4427,1503,2
24,2016-06-07,84.46000000000001,16052,3118,6
25,2016-05-04,54.059999999999995,8413,1782,5
26,2016-04-22,51.379999999999995,8522,2033,3
27,2016-05-19,34.209999999999994,13531,1297,2
28,2016-04-23,151.68,44303,6424,6
29,2016-05-08,103.41999999999999,60906,4375,3
30,2016-05-15,118.72999999999999,71095,4905,4
31,2016-06-06,44.809999999999995,30929,1726,2
32,2016-06-03,21.16,2982,887,1
33,2016-04-25,83.32,16458,3447,4
34,2016-06-17,42.769999999999996,8780,1582,3
35,2016-05-06,125.15,31571,4935,7
36,2016-05-21,30.32,14727,1086,2
37,2016-06-04,62.19,15487,2547,3
38,2016-05-23,53.870000000000005,18901,2089,3
39,2016-05-20,15.95,3474,612,1
40,2016-05-07,116.47999999999999,28495,4504,7
41,2016-05-24,54.08,10690,1963,4
42,2016-05-11,192.72999999999996,90940,7646,9
43,2016-05-09,90.91000000000001,57583,3550,4
44,2016-05-31,21.93,8195,890,1
45,2016-04-29,15.84,4744,597,1
46,2016-04-18,75.99000000000001,41245,3279,2
47,2016-06-21,20.43,4052,646,2
