,date,fare,distance,duration,number of ride
0,2016-05-31,381.89000000000004,166007,16002,14
1,2016-05-24,293.84,62857,12143,14
2,2016-06-13,451.25000000000006,117933,18203,23
3,2016-06-03,312.83000000000004,80823,13201,13
4,2016-04-28,256.92,40331,10769,12
5,2016-05-23,85.97,21357,3355,5
6,2016-06-02,311.02000000000004,152010,12599,13
7,2016-05-06,330.61,105960,13950,13
8,2016-05-11,420.36999999999995,104863,17467,19
9,2016-05-12,432.04,115684,18585,16
10,2016-06-14,309.32,90309,13147,12
11,2016-05-04,338.62,68563,13852,17
12,2016-05-19,324.15000000000003,126092,13274,14
13,2016-04-27,260.14,52922,10846,12
14,2016-05-16,346.61,83139,14361,16
15,2016-05-26,407.20999999999987,102789,16794,19
16,2016-06-24,384.72,131937,15805,17
17,2016-06-15,217.14,115324,8941,8
18,2016-05-17,235.85,57396,9549,12
19,2016-06-08,270.53000000000003,52742,10804,15
20,2016-06-17,288.06000000000006,69138,12188,12
21,2016-06-10,225.21999999999997,62099,9156,11
22,2016-05-30,205.90000000000003,62689,8143,11
23,2016-04-26,406.07,120318,17002,17
24,2016-04-29,341.52,84172,14284,15
25,2016-06-20,320.85,141688,13187,13
26,2016-06-07,213.45999999999998,79364,8614,10
27,2016-05-18,329.5700000000001,96055,12989,18
28,2016-06-01,180.42999999999998,60304,7223,9
29,2016-06-23,192.35,46857,8136,8
30,2016-05-05,385.25999999999993,152833,15880,16
31,2016-06-22,432.46000000000004,192596,18255,15
32,2016-05-13,329.88,74537,13940,14
33,2016-06-06,298.26,118539,12173,13
34,2016-05-25,238.22000000000003,61710,10032,10
35,2016-05-02,267.71000000000004,83067,11028,12
36,2016-06-09,378.28000000000003,128696,16078,14
37,2016-06-21,271.78,124649,11334,10
38,2016-05-20,199.42999999999998,40298,7770,12
39,2016-04-25,326.47,103236,13558,14
40,2016-04-22,248.07,105372,10430,9
41,2016-05-21,20.4,3024,847,1
42,2016-05-03,256.65999999999997,73039,10130,14
43,2016-06-16,398.09,155317,16532,16
44,2016-05-01,83.95,26892,3406,4
45,2016-04-24,147.57,51566,5571,9
46,2016-05-27,295.27,82556,12078,14
47,2016-06-05,125.81,100705,5063,4
48,2016-05-09,279.76,64696,11982,11
49,2016-05-07,54.73,20621,2121,3
50,2016-05-08,72.08999999999999,15372,2673,5
51,2016-05-15,91.29,29783,4355,1
52,2016-05-10,313.13,116812,13352,11
53,2016-04-23,60.32,16524,2442,3
54,2016-06-12,22.96,4769,968,1
55,2016-04-30,37.269999999999996,21485,1400,2
