,date,fare,distance,duration,number of ride
0,2016-06-18,176.99,41200,6788,11
1,2016-05-08,36.33,12258,1417,2
2,2016-05-05,88.0,28177,3412,5
3,2016-04-13,156.22,54438,6393,7
4,2016-05-14,109.16999999999999,28177,4321,6
5,2016-06-10,182.44,37998,6900,12
6,2016-04-08,153.83,29689,6249,8
7,2016-05-06,279.56999999999994,72514,11135,15
8,2016-04-14,54.94,11763,2000,4
9,2016-06-04,294.16,78894,11850,15
10,2016-06-15,116.97,69847,5018,3
11,2016-06-16,127.72999999999999,78601,4930,6
12,2016-04-27,50.79,24335,2085,2
13,2016-06-24,105.65,19439,4200,6
14,2016-05-22,138.85999999999999,51604,5312,8
15,2016-05-21,137.89,62365,5967,4
16,2016-05-16,70.33,17098,2765,4
17,2016-04-29,188.16000000000003,60844,7034,12
18,2016-05-04,92.16,26627,3445,6
19,2016-06-25,139.94,32475,5504,8
20,2016-06-23,86.26,28775,3513,4
21,2016-04-11,233.20999999999995,90091,9764,9
22,2016-06-11,246.07,101693,10157,10
23,2016-05-13,165.99,30406,6682,9
24,2016-04-12,155.97,43541,5870,10
25,2016-05-07,164.27,73237,6679,7
26,2016-04-26,116.53999999999999,41544,4414,7
27,2016-04-23,42.74,8181,1389,4
28,2016-04-10,56.44,15924,2244,3
29,2016-06-19,46.0,10184,1741,3
30,2016-05-18,79.6,19122,3234,4
31,2016-04-06,123.91000000000001,31839,4672,8
32,2016-05-20,132.37,19775,5395,7
33,2016-04-09,154.07999999999998,36147,6021,9
34,2016-04-24,75.41,27142,3350,2
35,2016-04-05,83.58999999999999,15563,3026,6
36,2016-05-12,90.44999999999999,19509,3406,6
37,2016-05-09,38.26,8181,1351,3
38,2016-04-22,58.82,14286,2380,3
39,2016-05-03,40.400000000000006,8002,1464,3
40,2016-06-12,10.35,1698,332,1
41,2016-04-04,7.99,1151,213,1
