,date,fare,distance,duration,number of ride
0,2016-04-23,212.31000000000003,70892,8224,12
1,2016-06-12,62.95,31053,2476,3
2,2016-04-24,45.82,32407,1768,2
3,2016-06-17,80.72,41970,2875,5
4,2016-06-18,128.57,79370,4968,6
5,2016-06-11,34.06,9941,1315,2
6,2016-04-22,62.72,22786,2523,3
7,2016-06-03,31.45,20306,1105,2
8,2016-06-04,141.05,56322,5979,5
9,2016-04-30,27.35,6116,992,2
10,2016-06-19,67.35,23960,2365,5
11,2016-05-06,8.88,2327,251,1
12,2016-05-02,11.18,4023,359,1
13,2016-05-01,8.98,2067,258,1
14,2016-06-02,52.0,53220,2138,1
