,date,fare,distance,duration,number of ride
0,2016-04-24,52.71,35570,2105,2
1,2016-06-25,107.68,42210,4339,5
2,2016-05-05,80.16999999999999,18643,3267,4
3,2016-06-17,79.25,65819,3274,2
4,2016-06-10,10.68,1603,350,1
5,2016-06-19,82.65,24617,3354,4
6,2016-05-06,22.08,9557,888,1
7,2016-04-17,41.59,8351,1523,3
8,2016-06-24,61.54,17296,2696,2
9,2016-05-13,106.80000000000001,67812,4502,3
10,2016-06-03,59.43,13832,2415,3
11,2016-05-28,40.1,11957,1420,3
12,2016-04-22,49.14,37839,1903,2
13,2016-04-16,24.18,6854,821,2
14,2016-06-26,59.37,29533,2300,3
15,2016-04-18,122.14,45426,5657,2
16,2016-05-14,24.21,9218,806,2
