,date,fare,distance,duration,number of ride
0,2016-05-28,180.89,36881,7414,9
1,2016-05-07,119.39999999999999,19727,4915,6
2,2016-06-18,126.65,30003,5220,6
3,2016-05-22,106.87,26724,4211,6
4,2016-05-03,41.79,9908,1718,2
5,2016-06-11,87.60999999999999,13603,3496,5
6,2016-05-19,114.07,24496,4798,5
7,2016-05-30,68.72,62460,2944,1
8,2016-05-25,99.56000000000002,13023,4123,5
9,2016-05-04,68.64999999999999,12378,2711,4
10,2016-04-30,61.459999999999994,12786,2724,2
11,2016-06-20,118.65,21062,4671,7
12,2016-06-25,105.99,25808,4563,4
13,2016-05-01,169.6,44290,6967,8
14,2016-05-29,63.34,14404,2615,3
15,2016-06-14,106.25,20493,4224,6
16,2016-06-12,72.73999999999998,16061,2703,5
17,2016-04-24,67.24000000000001,29625,2710,3
18,2016-06-07,110.53999999999999,32622,4361,6
19,2016-06-23,88.08,15783,3309,6
20,2016-06-16,103.89,26078,4256,5
21,2016-06-24,65.07,14963,2506,4
22,2016-06-03,144.96,41640,5897,7
23,2016-05-09,54.9,11582,2195,3
24,2016-05-02,36.58,24818,1536,1
25,2016-05-26,32.13,5155,1444,1
26,2016-05-13,16.75,2677,659,1
27,2016-06-06,35.31,9512,1383,2
28,2016-05-27,38.04,8088,1536,2
29,2016-05-05,24.9,5034,872,2
30,2016-05-15,15.09,2497,574,1
31,2016-05-23,115.93,65759,4797,4
32,2016-05-11,60.85,12169,2501,3
33,2016-05-20,125.19999999999999,29324,4954,7
34,2016-05-08,35.71,5021,1436,2
35,2016-05-06,102.59,29281,4361,4
36,2016-05-14,183.98000000000002,50477,7674,8
37,2016-06-04,92.66,16907,4127,3
38,2016-05-24,93.65,29438,3893,4
39,2016-06-15,87.75,30192,3580,4
40,2016-06-09,63.41,12311,2438,4
41,2016-06-21,63.11,23498,2734,2
42,2016-05-17,48.59,16386,2027,2
43,2016-06-08,41.3,6272,1719,2
44,2016-06-17,54.46,13780,1961,4
45,2016-06-01,62.16,14861,2550,3
46,2016-06-10,79.79,24601,3009,5
47,2016-06-19,34.2,21935,1432,1
48,2016-06-02,17.33,3578,683,1
49,2016-05-31,112.55000000000001,28111,4694,5
50,2016-05-12,76.0,9589,3310,3
51,2016-06-05,44.66,6517,2088,1
52,2016-05-10,99.52000000000001,33153,4565,2
53,2016-05-18,65.38,19154,2688,3
54,2016-05-16,47.519999999999996,7219,1841,3
