,date,fare
0,2016-05-16,260.49999999999994
1,2016-06-07,180.82999999999998
2,2016-05-24,207.71000000000004
3,2016-05-20,113.79
4,2016-06-02,380.73
5,2016-06-13,203.89999999999998
6,2016-06-09,296.71
7,2016-05-28,390.03
8,2016-06-11,343.65999999999997
9,2016-06-08,414.79999999999995
10,2016-06-03,394.17999999999995
11,2016-05-31,319.47
12,2016-05-23,46.62
13,2016-06-22,153.91
14,2016-05-14,139.82999999999998
15,2016-05-30,269.83
16,2016-06-14,161.55999999999997
17,2016-05-17,101.81
18,2016-06-10,156.04
19,2016-05-29,243.61
20,2016-05-26,302.0
21,2016-06-01,418.31999999999994
22,2016-05-21,460.33000000000004
23,2016-05-13,270.56
24,2016-06-05,367.61999999999995
25,2016-06-04,298.30999999999995
26,2016-05-19,445.97
27,2016-06-24,143.43
28,2016-06-06,136.44
29,2016-05-15,279.68
30,2016-06-23,248.89
31,2016-06-21,82.1
32,2016-05-27,169.2
33,2016-06-12,242.57999999999998
34,2016-05-22,259.86
35,2016-05-25,16.87
36,2016-05-12,116.19
37,2016-05-18,114.78999999999999
38,2016-06-18,23.96
