,date,fare,distance,duration,number of ride
0,2016-06-19,171.75,54385,6225,12
1,2016-05-19,112.95,31513,4886,4
2,2016-05-23,22.62,3858,957,1
3,2016-05-20,237.09,76616,9280,13
4,2016-05-04,144.79000000000002,53809,5606,8
5,2016-06-18,52.9,21959,2017,3
6,2016-05-08,119.24000000000001,42736,4938,5
7,2016-05-22,148.49,60863,5944,7
8,2016-05-06,91.88000000000001,24381,3837,4
9,2016-05-21,203.51,56869,8255,10
10,2016-04-23,77.47999999999999,34873,2815,5
11,2016-04-27,125.74,33432,5148,6
12,2016-04-19,86.29,15801,3411,5
13,2016-04-17,59.72,12321,2245,4
14,2016-05-31,8.74,1455,250,1
15,2016-04-25,126.79,36521,4790,8
16,2016-04-18,84.14,34812,3359,4
17,2016-05-07,45.730000000000004,19737,1658,3
18,2016-06-03,75.4,18500,2823,5
19,2016-05-10,139.64999999999998,51024,5943,5
20,2016-05-17,101.36999999999999,35176,3864,6
21,2016-06-20,105.16999999999999,43355,4199,5
22,2016-05-05,139.2,57456,5287,8
23,2016-05-29,48.79,9303,1892,3
24,2016-05-11,72.98,53633,3034,2
25,2016-06-13,100.69999999999999,27615,4079,5
26,2016-06-07,57.25,34751,2152,3
27,2016-04-21,82.87,28846,3531,3
28,2016-05-03,12.89,5620,437,1
29,2016-04-22,225.32,76913,8859,12
30,2016-05-02,114.77999999999999,28315,4613,6
31,2016-05-18,101.20000000000002,28957,4095,5
32,2016-04-20,35.04,11958,1352,2
33,2016-04-26,90.23,50890,3562,4
34,2016-05-25,35.989999999999995,10007,1415,2
35,2016-04-24,39.84,14017,1587,2
36,2016-04-28,27.97,18042,1135,1
37,2016-05-24,33.879999999999995,6480,1330,2
38,2016-06-01,57.2,29491,2187,3
39,2016-05-13,18.55,4055,743,1
40,2016-06-10,16.12,2709,626,1
41,2016-05-12,57.02,26305,2396,2
42,2016-06-08,53.550000000000004,18774,2073,3
