,date,fare
0,2016-04-09,153.29999999999998
1,2016-06-16,241.66
2,2016-05-08,103.96
3,2016-06-04,145.94
4,2016-05-31,84.44
5,2016-05-03,197.57
6,2016-06-09,191.61999999999998
7,2016-06-02,299.8500000000001
8,2016-04-08,97.98
9,2016-06-05,186.58
10,2016-06-25,267.58000000000004
11,2016-05-04,295.46999999999997
12,2016-05-24,295.18
13,2016-05-01,142.61
14,2016-04-10,87.94
15,2016-04-24,105.83
16,2016-06-21,143.01999999999998
17,2016-05-10,101.81
18,2016-05-22,94.92999999999999
19,2016-06-15,140.72
20,2016-06-12,132.12999999999997
21,2016-05-23,184.1
22,2016-04-18,312.65999999999997
23,2016-04-15,161.10999999999999
24,2016-05-07,180.62
25,2016-06-14,158.95
26,2016-04-23,165.24
27,2016-05-29,55.82
28,2016-06-08,232.45
29,2016-04-29,181.46
30,2016-04-19,257.44
31,2016-05-28,288.25
32,2016-05-09,188.67000000000002
33,2016-05-27,231.57999999999998
34,2016-06-13,372.85999999999996
35,2016-05-05,161.81
36,2016-06-24,75.22
37,2016-04-22,260.88
38,2016-06-19,80.88
39,2016-05-16,46.73
40,2016-04-30,105.82
41,2016-06-11,293.11999999999995
42,2016-05-13,126.28
43,2016-04-26,156.32000000000002
44,2016-06-07,277.62
45,2016-06-18,162.3
46,2016-04-25,265.01
47,2016-04-28,147.67000000000002
48,2016-04-27,286.34
49,2016-05-20,145.24
50,2016-05-06,123.94
51,2016-04-12,246.73000000000002
52,2016-05-25,155.08
53,2016-05-11,245.61
54,2016-05-26,189.5
55,2016-06-03,116.66
56,2016-04-16,227.35000000000002
57,2016-06-22,242.73000000000002
58,2016-05-19,135.63
59,2016-05-17,85.87
60,2016-06-26,102.25999999999999
61,2016-04-14,162.78
62,2016-06-10,49.84
63,2016-04-21,186.73000000000002
64,2016-06-17,46.08
65,2016-06-06,97.75
66,2016-06-23,60.47
67,2016-05-21,89.8
68,2016-05-12,15.76
