,date,fare,distance,duration,number of ride
0,2016-06-20,307.92,139518,12135,15
1,2016-05-14,79.82000000000001,31200,3159,4
2,2016-06-22,499.3,224810,20926,18
3,2016-05-21,279.89,74727,10745,17
4,2016-06-06,224.04,76535,8796,12
5,2016-05-17,160.1,62563,6733,6
6,2016-05-22,288.71000000000004,134106,11759,12
7,2016-06-23,321.92,128458,13727,11
8,2016-05-26,553.8800000000002,246081,23229,20
9,2016-06-10,137.49,46277,5474,7
10,2016-06-08,142.16,39036,5769,7
11,2016-05-28,106.16,50118,4203,5
12,2016-05-27,279.51,109964,10668,16
13,2016-06-21,305.25,104156,11662,18
14,2016-06-24,299.7,120094,12824,10
15,2016-06-26,158.27,68422,6009,9
16,2016-06-25,298.61,107196,12271,13
17,2016-06-09,112.17,45894,4742,4
18,2016-06-11,237.83,77356,9314,13
19,2016-06-03,131.75,43815,5192,7
20,2016-06-16,129.32999999999998,45260,5251,6
21,2016-05-31,109.74,61710,4307,5
22,2016-05-16,47.57,7628,1841,3
23,2016-06-01,293.2,103913,11621,15
24,2016-05-11,176.1,79431,7643,5
25,2016-06-05,8.67,1477,246,1
26,2016-05-19,217.51,87542,9354,7
27,2016-06-17,107.49000000000001,53515,4444,4
28,2016-05-20,330.27,89385,13659,15
29,2016-05-13,134.88,75078,5523,5
30,2016-06-13,200.89000000000004,70283,7827,11
31,2016-05-25,56.12,23936,2366,2
32,2016-05-30,140.69,82819,5576,6
33,2016-05-12,114.33,46742,4849,4
34,2016-05-18,84.09,57166,3588,2
35,2016-06-18,67.37,21815,2968,2
