,date,fare
0,2016-06-19,89.89
1,2016-06-15,151.5
2,2016-06-26,103.81
3,2016-06-01,199.98
4,2016-06-16,303.28000000000003
5,2016-06-08,31.06
6,2016-06-07,143.54
7,2016-06-23,185.23000000000002
8,2016-06-17,261.57
9,2016-06-21,344.2
10,2016-06-11,130.87
11,2016-06-10,206.19
12,2016-06-12,225.38000000000002
13,2016-06-14,238.75
14,2016-06-05,171.18
15,2016-05-23,151.42000000000002
16,2016-06-24,206.06
17,2016-06-20,89.06
18,2016-06-22,416.4100000000001
19,2016-06-02,49.3
20,2016-05-30,296.59
21,2016-06-18,230.02
22,2016-06-09,127.99
23,2016-05-11,59.44
24,2016-05-31,76.51
25,2016-06-25,14.38
26,2016-05-26,14.99
27,2016-06-06,99.16
