,date,fare,distance,duration,number of ride
0,2016-06-23,209.61,66819,8308,11
1,2016-05-09,72.42,16719,3072,3
2,2016-05-25,216.01000000000002,33359,8684,12
3,2016-05-01,15.46,3191,588,1
4,2016-04-20,229.35999999999996,55664,9026,13
5,2016-03-30,133.35,27298,5198,8
6,2016-06-06,110.28,20492,4433,6
7,2016-06-07,12.98,3312,458,1
8,2016-06-02,263.29,80267,10621,13
9,2016-05-12,138.85,55184,5481,7
10,2016-04-12,216.00000000000003,47719,8972,10
11,2016-06-10,38.58,7445,1373,3
12,2016-04-27,64.38,24101,2600,3
13,2016-06-22,246.70999999999998,63000,10271,11
14,2016-06-18,38.76,24544,1456,2
15,2016-06-16,185.68,36509,7275,11
16,2016-04-28,104.74999999999999,38194,4410,4
17,2016-05-28,139.67,52687,5737,6
18,2016-05-05,258.63,97920,10448,12
19,2016-06-03,143.06,23954,5924,7
20,2016-04-24,79.66,33928,3131,4
21,2016-05-04,317.83,71027,13141,15
22,2016-05-06,22.28,6096,728,2
23,2016-04-23,49.66,38839,1923,2
24,2016-06-24,118.53000000000002,45075,5080,4
25,2016-04-19,27.11,7713,1164,1
26,2016-06-20,224.23000000000002,56628,8946,12
27,2016-04-13,262.09999999999997,59874,10704,13
28,2016-04-02,30.69,6136,1166,2
29,2016-05-14,90.75999999999999,33466,3518,5
30,2016-04-10,120.82000000000001,41856,4440,8
31,2016-06-25,164.69,52001,6460,9
32,2016-04-22,170.26999999999998,73592,6989,7
33,2016-05-17,106.03999999999999,17993,4426,5
34,2016-04-11,91.13,16251,3465,6
35,2016-06-08,8.61,1585,242,1
36,2016-06-09,22.5,5566,743,2
37,2016-04-14,174.42000000000002,49136,7185,8
38,2016-05-26,47.8,7157,1856,3
39,2016-05-07,116.47999999999999,25342,4527,7
40,2016-05-11,167.70999999999998,46484,6658,9
41,2016-04-17,81.94,41346,3003,5
42,2016-05-23,101.97,41280,4243,4
43,2016-05-21,70.53999999999999,16531,2780,4
44,2016-06-19,36.66,9691,1452,2
45,2016-06-01,100.85999999999999,14636,3788,7
46,2016-04-21,49.45,25092,2010,2
47,2016-04-07,91.02000000000001,18780,3832,4
48,2016-04-15,73.05000000000001,14641,2924,4
49,2016-06-14,87.42999999999999,41000,3682,3
50,2016-06-15,139.30999999999997,40937,5607,7
51,2016-05-27,127.95,30852,5086,7
52,2016-06-05,48.550000000000004,13283,1851,3
53,2016-04-16,5.92,613,109,1
54,2016-05-24,51.97,9271,1862,4
55,2016-05-18,75.78,24157,2999,4
56,2016-04-06,185.32000000000002,49948,7356,10
57,2016-05-03,14.06,2512,520,1
58,2016-05-22,11.54,2590,388,1
59,2016-04-08,55.13,28168,2284,2
60,2016-05-08,67.76,29935,2735,3
61,2016-06-04,29.36,11395,1255,1
62,2016-06-11,33.1,7506,1478,1
63,2016-05-10,21.93,6385,903,1
64,2016-06-26,12.64,2660,445,1
