,date,fare,distance,duration,number of ride
0,2016-05-23,147.26999999999998,60251,6080,6
1,2016-06-11,210.76000000000002,41282,8745,10
2,2016-06-02,21.69,2396,919,1
3,2016-06-18,46.15,13304,1726,3
4,2016-05-12,217.91,90189,9356,7
5,2016-05-14,114.65,33459,4569,6
6,2016-06-24,245.75000000000003,40158,10383,11
7,2016-06-23,117.69999999999999,27679,4769,6
8,2016-06-20,365.39,88136,15696,14
9,2016-04-26,84.88,10507,3571,4
10,2016-05-19,157.62,32682,6621,7
11,2016-06-12,157.12,30256,6612,7
12,2016-06-15,123.04,28230,4849,7
13,2016-05-27,179.21,65494,7121,9
14,2016-06-14,145.74,56563,5830,7
15,2016-05-29,216.51,72593,8416,12
16,2016-06-07,198.09,54366,8382,8
17,2016-05-09,103.75,27587,4208,5
18,2016-06-25,101.68,47336,3989,5
19,2016-06-22,232.04000000000002,58149,9735,10
20,2016-05-24,109.72000000000001,15544,4440,6
21,2016-05-11,252.5,84175,10617,10
22,2016-06-16,149.7,40736,6150,7
23,2016-05-31,119.14000000000001,41833,4940,5
24,2016-06-19,13.71,6963,470,1
25,2016-06-13,110.29999999999998,27042,4779,4
26,2016-05-20,110.77999999999999,20171,4658,5
27,2016-05-13,134.54999999999998,41847,5743,5
28,2016-05-21,107.23,21278,4465,5
29,2016-06-09,53.5,7648,2150,3
30,2016-06-06,84.27000000000001,21815,3654,3
31,2016-06-21,115.23,25172,4659,6
32,2016-06-17,123.72,36630,5020,6
33,2016-06-01,69.32,14761,2924,3
34,2016-05-10,119.85,20023,4936,6
35,2016-05-25,223.16,67674,9791,7
36,2016-05-26,98.32,19702,4011,5
37,2016-05-22,128.04,38856,5620,4
38,2016-04-22,5.04,52,67,1
39,2016-05-15,18.8,3930,757,1
