,date,fare
0,2016-04-15,297.13000000000005
1,2016-05-22,19.33
2,2016-04-14,214.52
3,2016-04-28,374.07000000000005
4,2016-04-19,276.33000000000004
5,2016-06-26,110.08999999999999
6,2016-04-16,247.42
7,2016-04-13,234.33999999999997
8,2016-04-10,77.84000000000002
9,2016-04-21,175.70000000000002
10,2016-04-20,271.78
11,2016-04-18,123.16999999999999
12,2016-05-08,158.67000000000002
13,2016-04-04,105.96999999999998
14,2016-04-27,119.75000000000001
15,2016-04-22,250.83
16,2016-06-05,145.04
17,2016-04-06,131.04
18,2016-04-23,170.89000000000001
19,2016-04-29,208.16
20,2016-05-14,194.3
21,2016-06-16,43.33
22,2016-04-11,53.269999999999996
23,2016-04-26,238.47000000000003
24,2016-04-12,250.19
25,2016-04-24,244.83
26,2016-06-14,21.58
27,2016-04-25,187.07
28,2016-04-17,226.23
29,2016-04-30,143.70999999999998
30,2016-06-13,61.57
31,2016-04-05,51.730000000000004
32,2016-05-15,28.61
33,2016-05-01,34.33
