,date,fare
0,2016-06-21,128.15
1,2016-05-12,54.14
2,2016-04-28,78.14999999999999
3,2016-05-25,177.78000000000003
4,2016-05-10,31.58
5,2016-05-20,141.77
6,2016-06-13,165.66
7,2016-04-10,58.59
8,2016-05-18,127.77000000000001
9,2016-06-09,234.35
10,2016-06-23,130.72
11,2016-05-07,69.97
12,2016-04-20,19.95
13,2016-06-12,106.94
14,2016-05-06,91.03
15,2016-06-11,56.18000000000001
16,2016-04-14,26.83
17,2016-05-11,41.03
18,2016-04-16,38.22
19,2016-06-02,112.11999999999999
20,2016-06-22,111.02
21,2016-05-23,160.85
22,2016-06-08,68.66
23,2016-06-17,138.92999999999998
24,2016-06-06,130.79000000000002
25,2016-04-27,113.69
26,2016-05-19,89.02000000000001
27,2016-06-24,55.83
28,2016-06-19,46.31
29,2016-05-26,110.32000000000001
30,2016-05-04,131.57999999999998
31,2016-05-28,42.51
32,2016-06-10,74.45
33,2016-05-17,141.47
34,2016-05-09,30.81
35,2016-04-29,115.41999999999999
36,2016-05-05,130.48999999999998
37,2016-05-31,82.28999999999999
38,2016-05-13,41.879999999999995
39,2016-05-27,28.25
40,2016-05-01,46.42
41,2016-04-21,30.5
42,2016-06-14,69.57000000000001
43,2016-06-03,79.33
44,2016-06-16,75.48
45,2016-04-23,36.74
46,2016-06-07,99.92999999999999
47,2016-05-29,108.17
48,2016-05-14,24.39
49,2016-04-12,66.71000000000001
50,2016-05-02,25.84
51,2016-05-30,74.26
52,2016-05-03,69.87
53,2016-06-18,35.05
54,2016-04-26,71.75
55,2016-04-13,44.63
56,2016-05-15,20.68
57,2016-06-15,14.27
58,2016-06-04,23.33
59,2016-04-25,18.09
60,2016-04-17,23.75
61,2016-04-15,28.0
