,date,fare
0,2016-05-19,288.96
1,2016-04-08,256.81999999999994
2,2016-05-18,148.65
3,2016-04-09,93.65
4,2016-04-23,121.18
5,2016-04-28,198.58999999999997
6,2016-06-03,164.81
7,2016-05-15,255.03000000000003
8,2016-04-14,114.63
9,2016-06-21,61.23
10,2016-04-02,169.33
11,2016-06-16,106.19
12,2016-06-07,231.56999999999996
13,2016-06-25,407.74
14,2016-05-22,249.51000000000002
15,2016-05-14,239.10000000000002
16,2016-06-24,182.88999999999996
17,2016-05-16,244.66000000000003
18,2016-05-07,244.76000000000002
19,2016-05-11,172.01
20,2016-05-23,184.20000000000002
21,2016-05-24,223.76
22,2016-05-13,216.32
23,2016-05-12,172.21999999999997
24,2016-06-26,127.52
25,2016-04-27,116.03
26,2016-04-21,124.82999999999998
27,2016-05-20,137.45999999999998
28,2016-06-04,136.18
29,2016-06-22,208.7
30,2016-06-08,14.82
31,2016-04-10,191.46
32,2016-04-04,124.27
33,2016-06-02,166.22000000000003
34,2016-05-09,14.11
35,2016-05-17,250.60999999999996
36,2016-04-22,65.94999999999999
37,2016-06-18,68.06
38,2016-04-01,88.49
39,2016-04-03,14.59
40,2016-04-07,62.81
