,date,fare
0,2016-06-25,176.0
1,2016-06-03,183.98000000000002
2,2016-06-24,176.34
3,2016-06-12,175.83999999999997
4,2016-05-26,217.72
5,2016-05-24,58.940000000000005
6,2016-06-22,232.09
7,2016-05-31,141.01
8,2016-06-23,191.46999999999997
9,2016-05-18,208.51999999999998
10,2016-05-30,183.67000000000002
11,2016-05-19,125.67999999999999
12,2016-06-02,243.51000000000002
13,2016-06-21,225.10999999999999
14,2016-06-11,137.35
15,2016-06-05,67.31
16,2016-05-20,50.870000000000005
17,2016-06-14,141.73000000000002
18,2016-06-17,153.71
19,2016-05-16,34.55
20,2016-05-27,168.45999999999998
21,2016-06-09,184.27
22,2016-06-20,229.72000000000003
23,2016-06-01,114.9
24,2016-06-13,125.63999999999999
25,2016-06-26,166.87
26,2016-06-15,237.39999999999998
27,2016-05-25,51.16
28,2016-06-08,100.49
29,2016-06-10,58.230000000000004
30,2016-06-16,436.34
31,2016-06-18,95.28
32,2016-05-29,94.84
33,2016-05-12,44.1
34,2016-05-17,15.07
