,date,fare,distance,duration,number of ride
0,2016-05-29,437.37,131304,18165,19
1,2016-06-02,61.16000000000001,18807,2274,4
2,2016-06-23,76.36,25501,2628,6
3,2016-04-14,114.61,20078,5054,4
4,2016-05-19,260.06,69189,10336,14
5,2016-05-21,353.55999999999995,108453,13956,19
6,2016-05-05,318.51,96278,11432,23
7,2016-06-24,104.44999999999999,26362,3892,7
8,2016-04-19,141.32999999999998,42005,5509,8
9,2016-05-23,174.0,46629,6789,10
10,2016-05-14,433.89000000000004,150492,17261,22
11,2016-05-15,540.9100000000001,216664,22763,20
12,2016-06-07,29.4,4988,1107,2
13,2016-04-30,178.39000000000001,120973,6879,8
14,2016-04-22,8.49,1479,237,1
15,2016-06-21,265.55,154764,11382,7
16,2016-05-09,181.1,79271,7123,9
17,2016-05-02,121.97,46357,4859,6
18,2016-05-28,257.0400000000001,83951,10464,12
19,2016-05-01,53.03999999999999,17147,1862,4
20,2016-06-04,137.68,56876,5408,7
21,2016-06-06,214.78999999999996,143776,9007,6
22,2016-06-25,158.81,71109,5627,11
23,2016-05-11,119.50000000000001,39489,4584,7
24,2016-05-12,255.85999999999999,58919,10190,14
25,2016-04-15,126.05999999999999,39462,4926,7
26,2016-05-06,373.11,129964,15019,18
27,2016-04-16,254.68,120366,10472,10
28,2016-05-20,178.06,47361,6996,10
29,2016-05-16,318.85,102620,12578,17
30,2016-04-25,47.84,16619,1791,3
31,2016-04-24,199.99,100225,7958,9
32,2016-05-08,207.20000000000002,94733,8179,10
33,2016-05-13,408.87,197739,17184,14
34,2016-04-20,190.47,64580,8499,5
35,2016-05-07,146.72,32788,5660,9
36,2016-05-18,27.419999999999998,7692,984,2
37,2016-05-27,63.56999999999999,26233,2543,3
38,2016-05-10,163.0,55186,6350,9
39,2016-05-30,318.02000000000004,189887,12890,12
40,2016-04-27,156.02,43738,6654,6
41,2016-05-26,204.00000000000003,86194,7876,11
42,2016-06-01,129.43,57802,5363,5
43,2016-06-03,55.71,18469,2188,3
44,2016-04-18,39.45,7450,1418,3
45,2016-05-22,71.14,18125,2800,4
46,2016-04-17,18.33,6793,712,1
47,2016-04-28,35.59,5831,1424,2
48,2016-04-26,10.45,1044,342,1
49,2016-06-12,26.19,15931,1057,1
50,2016-06-18,19.57,5391,787,1
51,2016-06-16,21.01,12539,811,1
52,2016-06-26,13.649999999999999,811,315,2
53,2016-05-24,13.57,3304,489,1
54,2016-06-13,79.08,27567,3147,4
55,2016-05-25,23.11,4051,981,1
56,2016-06-22,11.8,5063,384,1
57,2016-05-04,38.1,15076,1489,2
