,date,fare,distance,duration,number of ride
0,2016-05-10,175.39999999999998,80863,7205,7
1,2016-05-30,117.53999999999999,55752,4952,4
2,2016-04-28,264.37,56619,10846,13
3,2016-04-27,189.89,57007,8131,7
4,2016-05-26,283.94,60451,12035,12
5,2016-04-09,153.13,32524,6192,8
6,2016-04-23,263.36,54101,11007,12
7,2016-05-20,199.25,58651,8413,8
8,2016-04-13,215.55000000000004,84207,8884,9
9,2016-04-26,347.96000000000004,93410,14162,17
10,2016-05-17,240.36,62355,9944,11
11,2016-04-22,340.42999999999995,77927,14467,14
12,2016-05-13,201.31,37578,8475,9
13,2016-04-10,87.53999999999999,17960,3461,5
14,2016-05-29,181.70000000000002,60166,7094,10
15,2016-05-12,189.09,45356,7781,9
16,2016-04-05,21.59,10937,853,1
17,2016-04-20,136.32999999999998,43148,5827,5
18,2016-05-23,100.25,21883,4096,5
19,2016-04-07,82.47999999999999,20651,3569,3
20,2016-04-14,179.95000000000002,67192,7540,7
21,2016-05-28,131.01,49774,5502,5
22,2016-05-06,97.77000000000001,13627,3830,6
23,2016-05-05,84.63,21821,3477,4
24,2016-05-14,183.08,48072,7644,8
25,2016-05-25,67.25999999999999,14206,2821,3
26,2016-04-04,85.53,36838,3613,3
27,2016-05-08,130.44,46502,5300,6
28,2016-04-17,225.09,74931,9253,10
29,2016-05-09,25.15,10432,1042,1
30,2016-05-19,18.18,4617,720,1
31,2016-04-19,68.61,11891,2908,3
32,2016-04-12,97.91000000000001,30220,4110,4
33,2016-05-31,38.129999999999995,7961,1541,2
34,2016-04-06,83.96000000000001,43424,3288,4
35,2016-04-16,28.48,8052,1233,1
36,2016-04-15,46.11,10389,1940,2
