,date,fare,distance,duration,number of ride
0,2016-06-22,317.33,85129,13210,14
1,2016-06-04,224.41,51165,9387,10
2,2016-05-16,358.07,167769,16116,7
3,2016-06-21,268.29999999999995,63078,11004,13
4,2016-06-17,296.03,77968,11758,16
5,2016-05-19,338.27000000000004,61732,13687,18
6,2016-06-25,182.31,88347,7316,8
7,2016-06-19,217.59,37962,8343,14
8,2016-06-10,423.83000000000004,129019,18062,16
9,2016-06-02,324.22999999999996,88646,13545,14
10,2016-06-09,124.52000000000001,57590,4912,6
11,2016-05-20,339.90999999999997,64266,13950,17
12,2016-05-18,95.24,16988,3869,5
13,2016-06-15,470.4199999999999,139199,19442,21
14,2016-05-14,180.95000000000002,26229,7297,10
15,2016-06-06,293.94,89869,12347,12
16,2016-06-16,331.66999999999996,90567,13528,16
17,2016-05-17,179.32,32631,7167,10
18,2016-05-10,220.10000000000002,50966,8969,11
19,2016-05-25,140.49,22501,5604,8
20,2016-05-09,185.05,103418,7744,6
21,2016-06-13,131.33999999999997,39399,5202,7
22,2016-05-21,191.47,38040,7958,9
23,2016-06-03,292.3,113068,12683,9
24,2016-06-08,366.35999999999996,124994,15288,15
25,2016-06-23,119.85,19972,4545,8
26,2016-06-18,260.12,53424,10256,15
27,2016-05-08,126.86999999999999,27141,5056,7
28,2016-06-24,320.61,46384,13267,16
29,2016-06-14,219.57,53794,9116,10
30,2016-05-13,264.85,75123,10934,12
31,2016-06-05,89.64,11812,3614,5
32,2016-06-01,105.82999999999998,23202,4378,5
33,2016-06-07,81.55,13816,3373,4
34,2016-05-26,188.68,33652,8039,8
35,2016-05-31,101.82000000000001,34339,4285,4
36,2016-05-22,163.17000000000002,36073,7082,6
37,2016-05-11,206.89999999999998,42472,8732,9
38,2016-06-11,92.75999999999999,39183,3778,4
39,2016-05-27,77.79,24724,3099,4
40,2016-05-24,171.98000000000002,86357,7574,4
41,2016-05-30,12.88,1486,466,1
42,2016-05-23,22.26,4484,934,1
43,2016-05-07,24.02,5977,1015,1
