,date,fare,distance,duration,number of ride
0,2016-06-16,128.23,45340,5388,5
1,2016-06-12,27.76,5146,1216,1
2,2016-05-21,151.74,47105,6603,5
3,2016-04-11,40.18,25334,1524,2
4,2016-05-07,64.66,14340,2489,4
5,2016-06-20,112.77000000000001,42597,4797,4
6,2016-04-17,94.47,29246,3938,4
7,2016-04-10,48.49,27968,1939,2
8,2016-05-26,16.06,3282,619,1
9,2016-05-23,80.03,29299,3575,2
10,2016-06-19,51.17,22658,1921,3
11,2016-05-22,23.740000000000002,4102,818,2
12,2016-05-08,32.24,8700,1229,2
13,2016-04-16,9.36,1502,282,1
