,date,fare,distance,duration,number of ride
0,2016-05-17,204.72,119511,9046,4
1,2016-05-21,142.67,83077,6068,4
2,2016-04-20,111.64,32939,4807,4
3,2016-06-26,321.9,192079,13468,10
4,2016-06-05,326.09000000000003,126905,13565,13
5,2016-05-16,86.72999999999999,73533,3609,2
6,2016-05-10,206.94,41802,8347,11
7,2016-04-26,68.21000000000001,13898,2677,4
8,2016-06-04,187.38000000000002,33110,7584,10
9,2016-05-08,201.77,53434,8189,10
10,2016-06-07,163.64000000000001,83142,6771,6
11,2016-04-25,101.72,17844,4006,6
12,2016-04-13,173.51,40068,7006,9
13,2016-03-30,135.66,36816,5837,5
14,2016-05-29,246.69,62165,10471,10
15,2016-04-06,179.10999999999999,39153,7305,9
16,2016-05-14,260.72999999999996,52086,10298,15
17,2016-05-25,112.04,52368,4885,3
18,2016-05-02,181.82999999999998,82558,7137,9
19,2016-05-24,200.88,109358,8722,5
20,2016-04-16,108.30000000000001,24513,4302,6
21,2016-04-17,185.22,53540,7717,8
22,2016-05-15,221.92,52637,9246,10
23,2016-05-07,198.11,40894,8088,10
24,2016-04-05,162.58,29670,6706,8
25,2016-05-31,77.56,39383,3179,3
26,2016-04-12,118.21000000000001,24955,5011,5
27,2016-04-04,207.76000000000002,41616,8586,10
28,2016-05-04,217.0,44182,8855,11
29,2016-05-28,222.21,105235,9278,8
30,2016-06-21,149.43,73727,6292,5
31,2016-05-30,123.21999999999998,26378,4871,7
32,2016-06-12,251.01,117533,10888,7
33,2016-05-01,109.94,34670,4511,5
34,2016-06-25,163.64000000000001,63438,6716,7
35,2016-04-02,186.31,49021,7805,8
36,2016-06-13,185.49,121883,7634,6
37,2016-05-09,157.25,30667,6616,7
38,2016-04-23,286.84999999999997,78542,12254,11
39,2016-03-28,36.18,9271,1430,2
40,2016-04-24,229.83,58219,9424,11
41,2016-05-22,133.37,98012,5477,4
42,2016-06-14,162.20999999999998,101577,6760,5
43,2016-05-03,99.71000000000001,24314,4050,5
44,2016-04-03,100.78,26152,4093,5
45,2016-06-20,209.98999999999998,130689,8850,6
46,2016-06-06,196.70000000000002,62628,8642,6
47,2016-06-11,159.85,99735,6651,5
48,2016-05-11,93.91,27628,3724,5
49,2016-03-29,45.9,9470,1936,2
50,2016-05-23,162.77,105114,6960,4
51,2016-04-11,47.82,9277,1842,3
52,2016-04-10,11.71,1600,404,1
53,2016-05-18,97.45,60619,4261,2
