,date,fare,distance,duration,number of ride
0,2016-05-21,436.1700000000001,113448,17447,23
1,2016-06-06,213.54999999999998,49922,8633,11
2,2016-05-20,268.12,55393,11246,12
3,2016-05-19,145.85000000000002,33283,5807,8
4,2016-06-04,163.17,31516,6723,8
5,2016-06-01,97.75999999999999,35511,4260,3
6,2016-06-08,167.46999999999997,42799,6867,8
7,2016-05-17,93.9,20848,3577,6
8,2016-05-25,256.23,50826,10658,12
9,2016-05-22,82.99,33163,3311,4
10,2016-05-05,219.14000000000001,60686,9044,10
11,2016-05-14,310.57,88424,12440,16
12,2016-06-03,169.91,45140,6783,9
13,2016-05-27,233.89,48588,8726,16
14,2016-06-05,280.38000000000005,143922,11645,10
15,2016-05-28,380.91,97225,15463,19
16,2016-06-02,96.28,23216,3683,6
17,2016-05-26,241.82,64002,11377,4
18,2016-05-03,153.13,67705,6528,5
19,2016-06-07,173.52,31070,7266,8
20,2016-05-10,61.45,9509,2160,5
21,2016-05-15,180.38000000000002,68337,7750,6
22,2016-05-07,254.40999999999997,61812,10289,13
23,2016-05-29,16.96,2232,478,2
24,2016-04-30,8.87,1588,256,1
25,2016-05-13,130.45000000000002,23534,5073,8
26,2016-05-24,129.82,36531,5730,4
27,2016-04-29,104.2,41851,4355,4
28,2016-05-06,96.87,22476,4111,4
29,2016-05-31,113.98,19514,4634,6
30,2016-05-08,15.21,4074,569,1
