,date,fare,distance,duration,number of ride
0,2016-04-29,339.23999999999995,97081,13876,16
1,2016-05-06,145.05,25281,6018,7
2,2016-06-17,85.57,34596,3631,3
3,2016-05-19,245.78,53916,9895,13
4,2016-06-14,119.51,41439,4962,5
5,2016-06-13,145.13,93743,6121,4
6,2016-06-10,248.67,74109,10880,8
7,2016-06-21,240.17000000000002,68172,10088,10
8,2016-05-20,175.51,44183,7276,8
9,2016-06-16,165.05,49815,7082,6
10,2016-06-22,278.33,94811,11889,10
11,2016-06-03,52.69,11287,2081,3
12,2016-05-23,89.35999999999999,28340,3482,5
13,2016-05-11,224.35,46674,9416,10
14,2016-06-06,259.53,152391,10694,9
15,2016-05-27,216.35000000000002,112025,9120,7
16,2016-06-08,282.76,94948,11336,14
17,2016-06-20,277.46999999999997,89433,11296,13
18,2016-06-04,97.09,48645,3936,4
19,2016-06-11,57.39,17334,2284,3
20,2016-06-15,154.12,68032,6382,6
21,2016-05-30,211.39,133633,8706,7
22,2016-04-28,287.51,108468,12074,11
23,2016-04-27,246.15000000000003,91634,10233,10
24,2016-06-02,65.0,25541,2622,3
25,2016-05-17,97.55,21583,4153,4
26,2016-05-10,222.67,78044,8909,11
27,2016-05-13,236.17,74166,10032,9
28,2016-05-05,202.82000000000002,100965,8492,7
29,2016-06-09,249.04000000000002,82940,10445,10
30,2016-05-12,211.19000000000003,52341,8494,11
31,2016-06-23,115.94000000000001,38163,4799,5
32,2016-05-09,255.97,121090,10535,10
33,2016-05-04,217.22,54606,8987,10
34,2016-06-24,166.93,68937,7239,5
35,2016-05-26,146.89999999999998,37036,6031,7
36,2016-05-16,19.4,3999,788,1
37,2016-05-31,152.65,79813,6808,3
38,2016-05-29,39.89,8342,1435,3
39,2016-04-30,38.65,13615,1528,2
40,2016-06-25,49.24,10395,1908,3
