,date,fare,distance,duration,number of ride
0,2016-05-31,112.67999999999999,76136,4358,5
1,2016-06-21,244.71999999999997,71033,9914,12
2,2016-06-14,170.45,32723,6899,9
3,2016-06-03,92.08,42207,3721,4
4,2016-05-13,211.60999999999999,35727,8438,12
5,2016-06-08,152.73999999999998,38898,6322,7
6,2016-06-22,138.89,25812,5302,9
7,2016-05-16,100.72000000000001,24232,3712,7
8,2016-06-10,52.84,11064,2091,3
9,2016-05-25,332.72,67815,13354,18
10,2016-05-17,115.41,51517,4285,7
11,2016-05-09,79.96000000000001,25526,3011,5
12,2016-06-07,139.71,19717,5583,8
13,2016-05-06,98.18,18315,4209,4
14,2016-05-11,148.25,38637,5698,9
15,2016-05-23,251.35,81884,9791,14
16,2016-05-18,84.19,17986,3482,4
17,2016-05-10,194.82999999999998,69167,7716,10
18,2016-06-04,66.69,11428,2420,5
19,2016-04-26,28.15,7732,1218,1
20,2016-05-04,109.95000000000002,39347,4282,6
21,2016-06-01,129.01999999999998,30460,4950,8
22,2016-05-20,99.52,20930,4065,5
23,2016-05-27,63.14,22788,2545,3
24,2016-06-20,158.19000000000003,34705,6441,8
25,2016-06-15,96.27000000000001,14181,3943,5
26,2016-04-27,51.67,11077,2030,3
27,2016-04-25,12.13,2238,421,1
28,2016-05-05,171.99,37728,6943,9
29,2016-06-23,78.76,15407,3412,3
30,2016-03-29,24.05,15583,948,1
31,2016-04-05,105.77000000000001,23070,4180,6
32,2016-05-24,81.17999999999999,16819,3137,5
33,2016-06-24,19.66,2691,615,2
34,2016-04-04,26.58,5243,958,2
35,2016-06-17,15.32,3283,580,1
36,2016-05-12,14.1,3061,518,1
37,2016-06-11,28.67,10289,1227,1
