,date,fare,distance,duration,number of ride
0,2016-06-06,146.57,56352,5289,10
1,2016-05-21,251.11,68512,9482,16
2,2016-05-23,170.21999999999997,67446,6639,9
3,2016-06-12,80.13000000000001,18198,3073,5
4,2016-06-10,95.03999999999999,18965,3454,7
5,2016-06-03,69.06,19239,2683,4
6,2016-05-17,85.08000000000001,36486,3592,3
7,2016-06-19,108.10999999999999,44244,4151,6
8,2016-05-07,65.41,18612,2693,3
9,2016-06-04,255.5,86861,9777,15
10,2016-05-11,176.32000000000002,46616,6910,10
11,2016-05-08,61.51,33666,2382,3
12,2016-06-20,109.9,27325,4169,7
13,2016-06-16,181.20000000000002,64270,7430,8
14,2016-05-18,147.66,57601,5728,8
15,2016-05-25,177.64000000000004,50264,6758,11
16,2016-05-14,220.56999999999996,63156,8123,15
17,2016-05-29,90.94,46982,3431,5
18,2016-06-02,141.67000000000002,30619,5412,9
19,2016-05-16,63.69,11555,2067,6
20,2016-05-15,248.18,103290,9473,14
21,2016-05-31,135.31,35784,5044,9
22,2016-06-25,103.18,33319,3972,6
23,2016-06-21,122.64,77853,4865,5
24,2016-06-11,263.97999999999996,77391,10286,15
25,2016-06-15,207.69,53329,8108,12
26,2016-05-26,168.77,41338,6163,12
27,2016-06-23,162.98000000000002,53746,6359,9
28,2016-05-20,158.0,45716,6157,9
29,2016-06-13,188.45999999999998,43339,6589,15
30,2016-06-24,143.04,34381,5652,8
31,2016-06-09,160.31,42748,6102,10
32,2016-05-28,72.53999999999999,39953,2913,3
33,2016-05-30,103.32999999999998,20097,3487,9
34,2016-05-10,120.75999999999999,22331,4185,10
35,2016-05-24,138.19,38975,5366,8
36,2016-06-01,138.07,55419,5047,9
37,2016-06-18,265.2,84770,10296,15
38,2016-05-27,53.44,16498,2084,3
39,2016-06-05,20.1,4175,628,2
40,2016-05-09,37.94,12381,1500,2
41,2016-05-13,64.13,10857,2682,3
42,2016-06-07,121.75,55293,4980,5
43,2016-05-19,215.65,70567,8595,11
44,2016-05-12,148.54999999999998,39822,6097,7
45,2016-05-22,112.24,35611,4232,7
46,2016-06-17,17.33,3971,680,1
