,date,fare,distance,duration,number of ride
0,2016-04-30,294.30999999999995,186909,11479,13
1,2016-06-22,243.00000000000003,52490,9956,12
2,2016-06-18,256.57000000000005,48047,10500,13
3,2016-05-27,176.45000000000002,94685,7748,4
4,2016-04-23,410.8300000000001,176228,16657,18
5,2016-06-13,355.53000000000003,99577,14709,16
6,2016-06-15,105.07,21828,4152,6
7,2016-06-14,122.19,89981,5147,3
8,2016-04-29,391.91999999999996,143745,16487,15
9,2016-05-09,49.02,18349,1644,4
10,2016-06-17,110.88,18885,4672,5
11,2016-05-07,121.05,25711,4763,7
12,2016-06-09,85.24000000000001,29181,3456,4
13,2016-05-01,144.82,39069,5712,8
14,2016-05-04,237.51999999999998,47021,10101,10
15,2016-06-21,328.98,115702,14187,11
16,2016-04-24,145.86,50179,5687,8
17,2016-06-20,85.3,29678,3260,5
18,2016-06-23,173.81,38786,7618,6
19,2016-04-22,57.05,29950,2176,3
20,2016-04-27,92.80000000000001,18629,3731,5
21,2016-05-05,76.56,17482,3283,3
22,2016-05-08,89.07,20503,4110,2
23,2016-05-03,54.0,10711,2350,2
24,2016-04-28,252.72,74153,11091,8
25,2016-06-19,22.77,3664,966,1
26,2016-04-20,82.77000000000001,32410,3696,2
