,date,fare,distance,duration,number of ride
0,2016-05-13,331.5,198812,14508,7
1,2016-06-23,130.88,57828,5438,5
2,2016-06-13,107.09,19610,4469,5
3,2016-06-18,295.85,188420,12527,8
4,2016-05-23,66.48,12896,2790,3
5,2016-06-26,432.66,200303,18407,14
6,2016-04-14,213.03000000000003,69581,9054,8
7,2016-05-18,146.70999999999998,61640,6041,6
8,2016-05-29,291.52,196287,12049,9
9,2016-05-03,116.87,58678,4701,5
10,2016-05-22,248.26999999999998,129215,10662,7
11,2016-05-08,218.18,113038,9012,8
12,2016-06-05,368.64000000000004,183961,14987,15
13,2016-06-17,217.83999999999997,97310,9107,8
14,2016-05-25,36.73,7700,1666,1
15,2016-05-16,47.019999999999996,6645,1427,5
16,2016-04-29,246.28000000000003,91076,10244,10
17,2016-06-12,440.57000000000005,325790,18510,11
18,2016-05-21,307.34000000000003,215722,12735,9
19,2016-04-03,117.15,19445,4995,5
20,2016-04-01,169.61,33491,6654,10
21,2016-05-14,199.21999999999997,112833,8415,6
22,2016-05-01,366.42999999999995,277854,14984,11
23,2016-06-11,313.01000000000005,277894,12980,7
24,2016-05-28,187.57,122494,7739,6
25,2016-06-10,120.47999999999999,92950,5036,3
26,2016-06-16,135.11,67968,5587,5
27,2016-04-12,203.8,43720,8560,9
28,2016-05-20,349.75999999999993,155590,14987,11
29,2016-04-23,115.63000000000001,34955,4610,6
30,2016-05-15,376.37000000000006,203893,15443,14
31,2016-05-05,109.92999999999999,52011,4582,4
32,2016-06-08,260.58000000000004,198726,11004,6
33,2016-06-01,99.25,87301,4164,2
34,2016-03-31,54.75,15669,2158,3
35,2016-06-04,96.48,67207,4163,2
36,2016-06-20,62.71,25928,2696,2
37,2016-04-11,119.83000000000001,25261,4898,6
38,2016-06-24,375.27,250508,16031,9
39,2016-04-13,234.47,51585,9712,11
40,2016-04-02,141.78,36547,5962,6
41,2016-06-19,363.00999999999993,263533,15103,10
42,2016-04-27,148.28,74442,6423,4
43,2016-06-25,287.01,129866,11896,11
44,2016-04-16,155.54000000000002,37907,6280,8
45,2016-06-06,132.6,71107,5628,4
46,2016-04-17,114.06,35681,4718,5
47,2016-06-09,269.39,113463,11680,8
48,2016-05-19,55.019999999999996,9115,2414,2
49,2016-06-22,70.58000000000001,15221,2987,3
50,2016-06-02,117.01999999999998,72547,5001,3
51,2016-05-27,74.65,30458,3091,3
52,2016-05-06,142.73000000000002,61319,5836,6
53,2016-06-15,97.52000000000001,19210,3973,5
54,2016-04-30,51.69,26186,2119,2
55,2016-04-26,60.38,14320,2461,3
56,2016-05-31,5.38,0,85,1
57,2016-05-07,14.87,4634,547,1
58,2016-04-28,100.05999999999999,51315,4268,3
59,2016-05-26,70.18,70763,2961,1
60,2016-06-07,34.81,7532,1567,1
