,date,fare,distance,duration,number of ride
0,2016-06-07,125.32,45753,5038,6
1,2016-06-21,277.52,86033,11518,12
2,2016-05-23,219.32,66343,9405,8
3,2016-06-24,139.45,35366,5849,6
4,2016-06-14,329.20000000000005,102815,13507,15
5,2016-05-20,284.56,100242,12175,10
6,2016-06-15,176.43999999999997,39801,7356,8
7,2016-06-03,161.23,38106,6575,8
8,2016-06-08,166.58,85857,6905,6
9,2016-06-25,72.71000000000001,20057,2868,4
10,2016-05-22,96.14,30610,4015,4
11,2016-05-26,104.19999999999999,26749,4267,5
12,2016-05-31,245.67000000000002,98834,10547,8
13,2016-05-24,101.85000000000001,22358,3981,6
14,2016-05-28,108.22999999999999,39744,4385,5
15,2016-06-16,65.25,14330,2911,2
16,2016-06-01,244.69,63424,10162,11
17,2016-05-29,45.57,11649,1707,3
18,2016-05-25,160.55,49591,6653,7
19,2016-06-22,41.42,13243,1675,2
20,2016-05-30,113.69999999999999,28948,4552,6
21,2016-06-06,294.01,90747,12344,12
22,2016-06-23,104.16,39056,4569,3
23,2016-06-02,13.99,3004,513,1
24,2016-06-20,76.31,38923,3117,3
25,2016-05-11,30.740000000000002,7819,1157,2
26,2016-06-09,85.58,18068,3749,3
27,2016-06-18,76.42,18906,3069,4
