,date,fare,distance,duration,number of ride
0,2016-06-18,333.02,137058,13658,14
1,2016-06-02,220.33,59683,8723,12
2,2016-05-15,224.27,55450,9153,11
3,2016-05-14,305.58,129384,12673,12
4,2016-05-22,121.89,41991,4886,6
5,2016-06-12,33.29,7013,1100,3
6,2016-05-16,329.19000000000005,108958,12876,18
7,2016-06-06,251.34000000000003,97052,10269,11
8,2016-06-20,151.93,62003,5919,8
9,2016-06-10,181.40000000000003,50049,7151,10
10,2016-06-13,216.07,47409,8196,14
11,2016-05-21,246.23999999999995,50020,9165,17
12,2016-06-19,124.19999999999999,44534,4597,8
13,2016-06-16,127.65,79641,4918,6
14,2016-06-11,160.59,39597,5552,13
15,2016-06-17,164.49,50926,6067,11
16,2016-06-22,116.49000000000002,39224,4233,8
17,2016-06-24,247.20999999999998,88079,10118,11
18,2016-06-23,183.44,82392,7809,6
19,2016-05-20,368.18,158721,15143,15
20,2016-05-13,215.10000000000002,62877,8426,12
21,2016-05-19,143.76,61271,5889,6
22,2016-06-09,160.40999999999997,35211,6552,8
23,2016-06-14,142.29,66580,5775,6
24,2016-06-25,266.26,64781,10495,15
25,2016-06-07,57.53,18462,2674,1
26,2016-06-01,28.22,5037,849,3
27,2016-05-18,73.66,20268,2720,5
28,2016-05-24,57.980000000000004,9939,2367,3
29,2016-06-08,156.93,56474,7002,4
