,date,fare,distance,duration,number of ride
0,2016-05-27,188.45999999999998,40618,7978,8
1,2016-04-23,61.599999999999994,12940,2535,3
2,2016-04-13,10.61,1564,347,1
3,2016-04-15,77.57,13937,2970,5
4,2016-04-10,212.08,52641,8929,9
5,2016-06-08,217.53,69264,8703,11
6,2016-04-22,162.66,34615,7066,6
7,2016-06-24,94.74000000000001,27447,3964,4
8,2016-04-07,249.85999999999999,58470,10858,9
9,2016-04-02,81.57000000000001,19333,3139,5
10,2016-04-05,259.97,45522,11282,10
11,2016-06-18,9.63,1674,295,1
12,2016-06-11,66.76,12194,2809,3
13,2016-04-17,106.73000000000002,17255,4076,7
14,2016-06-10,145.46,19927,6273,6
15,2016-05-24,53.150000000000006,9091,2317,2
16,2016-04-18,31.28,8227,1182,2
17,2016-04-06,155.94,23872,6596,7
18,2016-04-26,208.08000000000004,53422,8714,9
19,2016-06-09,233.98999999999998,114713,9825,8
20,2016-05-18,70.25999999999999,11475,2997,3
21,2016-04-25,105.19,17204,4387,5
22,2016-04-01,73.71000000000001,16363,2946,4
23,2016-04-08,133.82999999999998,36517,5352,7
24,2016-06-23,15.47,2311,595,1
25,2016-04-24,128.13,34990,5457,5
26,2016-04-20,159.53,25562,6771,7
27,2016-04-19,257.64,120859,11015,8
28,2016-05-26,158.63,46239,6381,8
29,2016-06-17,110.4,31860,4750,4
30,2016-03-30,61.27000000000001,10816,2533,3
31,2016-04-27,127.77,22017,5336,6
32,2016-04-28,268.62,94118,11778,8
33,2016-06-22,143.19000000000003,25914,5916,7
34,2016-04-16,257.4,82964,10881,10
35,2016-06-16,29.65,4883,1121,2
36,2016-05-16,140.67000000000002,32222,5740,7
37,2016-05-23,141.26,73414,5868,5
38,2016-03-31,86.55000000000001,13632,3440,5
39,2016-05-25,197.95,66502,8484,7
40,2016-06-20,42.06,24758,1822,1
41,2016-04-09,90.86,19633,3427,6
42,2016-04-04,59.400000000000006,27734,2315,3
43,2016-04-14,45.51,8560,1922,2
44,2016-06-13,51.730000000000004,12560,2022,3
45,2016-03-29,66.98,10432,2833,3
46,2016-06-21,35.5,5009,1425,2
47,2016-05-17,182.04,59072,8098,5
48,2016-06-15,15.53,7491,561,1
49,2016-05-28,59.400000000000006,17308,2389,3
50,2016-04-03,15.84,3219,608,1
51,2016-05-20,27.58,3715,1217,1
