,date,fare,distance,duration,number of ride
0,2016-05-20,159.37000000000003,62486,6304,8
1,2016-04-29,132.61999999999998,50609,5385,6
2,2016-06-01,114.41999999999999,53894,4216,7
3,2016-05-06,259.08,107758,10205,13
4,2016-05-12,166.24,64569,6061,11
5,2016-05-02,147.12,62266,5862,7
6,2016-04-30,182.14999999999998,72553,7226,9
7,2016-06-23,151.23,60823,6087,7
8,2016-06-02,144.91,46677,5075,11
9,2016-05-01,171.54,93888,6911,7
10,2016-06-21,216.01999999999998,77642,8369,12
11,2016-05-11,134.89,51872,5689,5
12,2016-05-05,145.63000000000002,58021,5619,8
13,2016-06-24,69.92999999999999,22930,2311,6
14,2016-06-07,87.52,24984,3214,6
15,2016-05-18,146.35999999999999,58750,5652,8
16,2016-06-03,209.57,78492,7831,13
17,2016-06-20,118.13,47543,4259,8
18,2016-05-03,67.60000000000001,19709,2408,5
19,2016-05-04,75.22,30383,2925,4
20,2016-05-10,57.81,13571,1941,5
21,2016-05-21,217.54,51497,8244,14
22,2016-06-09,154.76999999999998,53985,6125,8
23,2016-05-13,126.99,44417,4548,9
24,2016-05-31,99.94999999999999,43072,3538,7
25,2016-05-09,39.13,10292,1577,2
26,2016-05-17,56.2,25368,2164,3
27,2016-05-15,200.72,78166,7958,10
28,2016-06-11,71.52000000000001,29740,2541,5
29,2016-05-07,79.6,18247,3045,5
30,2016-06-08,14.32,3403,527,1
31,2016-06-04,43.59,19351,1745,2
32,2016-05-22,15.1,4336,561,1
