,date,fare,distance,duration,number of ride
0,2016-05-21,174.88,36991,7100,9
1,2016-04-09,76.24000000000001,23489,2636,6
2,2016-05-20,80.04,15273,3089,5
3,2016-05-06,134.32,46935,5499,6
4,2016-05-05,132.92000000000002,26094,5379,7
5,2016-06-15,114.45,45041,4672,5
6,2016-05-16,169.89999999999998,48623,7344,6
7,2016-04-16,124.05000000000001,50174,4941,6
8,2016-06-22,144.20999999999998,44714,5640,8
9,2016-05-27,64.00999999999999,14154,2652,3
10,2016-06-03,116.66000000000003,28156,4516,7
11,2016-06-12,119.96,51921,4910,5
12,2016-04-15,174.81000000000003,43015,7249,8
13,2016-04-08,281.92,73716,11639,13
14,2016-06-20,110.38,21882,4429,6
15,2016-04-26,63.67,12866,2447,4
16,2016-06-17,217.18,96901,9271,7
17,2016-06-16,178.35,58847,7321,8
18,2016-04-29,164.79,32529,6409,10
19,2016-04-21,123.65,29709,4870,7
20,2016-05-14,100.32,32021,4223,4
21,2016-06-11,53.339999999999996,11135,1921,4
22,2016-05-31,141.6,53781,5831,6
23,2016-06-01,131.27999999999997,96034,5382,4
24,2016-04-13,87.41,14742,3673,4
25,2016-06-18,104.71000000000001,20690,4337,5
26,2016-04-27,88.4,28850,3428,5
27,2016-06-10,103.94,23172,4279,5
28,2016-05-08,53.81999999999999,18283,2091,3
29,2016-04-10,62.12,17696,2332,4
30,2016-06-19,165.05999999999997,41573,6555,9
31,2016-05-25,26.41,6455,1136,1
32,2016-05-18,21.61,3913,708,2
33,2016-05-26,59.849999999999994,14510,2432,3
34,2016-06-04,16.42,3762,634,1
35,2016-05-07,42.07,22520,1643,2
36,2016-06-23,90.69,29694,3346,6
37,2016-04-18,43.87,9588,2025,1
38,2016-04-28,53.2,14427,2086,3
39,2016-04-07,14.35,3647,527,1
40,2016-05-04,107.07,29549,4202,6
41,2016-06-02,32.64,11013,1429,1
42,2016-05-10,41.28,15673,1651,2
43,2016-05-13,36.64,8524,1460,2
44,2016-06-21,25.06,2919,1091,1
45,2016-05-15,57.459999999999994,37389,2340,2
46,2016-05-17,14.95,1838,571,1
47,2016-06-08,32.86,7935,1462,1
48,2016-06-06,12.32,2089,432,1
