,date,fare,distance,duration,number of ride
0,2016-05-04,201.27999999999997,72963,8220,9
1,2016-05-29,279.66,72163,11142,15
2,2016-05-06,326.22,88464,13454,15
3,2016-06-01,257.74,56889,10497,13
4,2016-05-10,329.45,98190,13749,14
5,2016-06-02,418.14000000000004,202557,18414,10
6,2016-05-09,364.63,134925,14540,18
7,2016-04-15,121.6,29398,4374,9
8,2016-06-04,292.19000000000005,108216,11733,14
9,2016-06-14,374.05000000000007,118939,14949,19
10,2016-06-05,193.11999999999998,75326,7777,9
11,2016-05-25,386.20000000000005,122827,15948,17
12,2016-05-16,439.57,215592,18853,13
13,2016-05-17,299.65000000000003,77137,12149,15
14,2016-05-20,414.81999999999994,100062,16821,21
15,2016-04-23,173.53,33925,6464,12
16,2016-05-12,272.11,76775,11301,12
17,2016-05-05,150.20999999999998,29563,5865,9
18,2016-05-27,266.64,67088,11085,12
19,2016-04-14,106.25999999999999,38595,4290,5
20,2016-05-11,179.95999999999998,53245,7053,10
21,2016-04-30,201.29,49824,8190,10
22,2016-05-13,251.36999999999998,97607,10462,10
23,2016-05-19,397.62999999999994,86360,16412,19
24,2016-06-03,217.82,39835,9515,8
25,2016-06-07,297.31,90227,12129,14
26,2016-05-22,306.92,155578,12361,13
27,2016-06-08,221.33,67714,8521,13
28,2016-06-13,156.2,31259,6361,8
29,2016-06-17,125.27999999999999,23948,4995,7
30,2016-05-18,454.76999999999987,158837,18485,21
31,2016-04-27,123.82,23108,5122,6
32,2016-05-23,352.40999999999997,146261,14409,15
33,2016-05-26,347.7,120956,13952,17
34,2016-05-03,247.42000000000002,45541,9650,15
35,2016-06-11,251.60999999999999,58969,9772,15
36,2016-04-21,143.37,44937,5790,7
37,2016-04-25,154.62,28340,5712,11
38,2016-04-22,185.73,34784,7290,11
39,2016-06-10,245.64999999999998,55911,9678,14
40,2016-06-12,257.68999999999994,108425,10519,11
41,2016-04-29,142.0,60341,5804,6
42,2016-04-16,64.50999999999999,23496,2416,4
43,2016-05-08,354.43,137350,14382,16
44,2016-06-09,244.68,61797,9782,13
45,2016-06-15,51.78,18044,1986,3
46,2016-05-14,262.05,66444,10654,13
47,2016-05-01,106.04,23625,4190,6
48,2016-04-24,17.93,4209,710,1
49,2016-05-24,158.5,36095,6642,7
50,2016-06-18,149.4,26167,5847,9
51,2016-05-07,174.26999999999998,35891,7075,9
52,2016-05-31,129.6,27392,5196,7
53,2016-05-21,225.48000000000002,95630,9126,10
54,2016-05-28,21.21,2951,694,2
55,2016-05-02,82.10000000000001,44523,3379,3
56,2016-04-18,150.35999999999999,77044,6317,5
57,2016-04-17,156.2,32283,5963,10
58,2016-05-30,62.730000000000004,50268,2523,2
59,2016-04-28,78.74000000000001,18852,2995,5
60,2016-06-16,136.00999999999996,28280,5134,9
61,2016-06-06,167.42000000000002,32329,6743,9
62,2016-04-26,13.33,2376,483,1
