,date,fare,distance,duration,number of ride
0,2016-04-17,154.21,74396,6341,6
1,2016-04-12,143.92999999999998,37981,5869,7
2,2016-04-15,197.63000000000002,49158,8395,8
3,2016-04-28,281.61,92174,12079,10
4,2016-05-31,248.32000000000005,47502,10465,11
5,2016-04-08,94.57,20560,4005,4
6,2016-06-14,86.35,17114,3405,5
7,2016-06-23,232.04000000000005,44604,9832,10
8,2016-05-25,255.76,72554,10478,12
9,2016-04-11,314.35,75870,13121,14
10,2016-06-19,68.69999999999999,17846,2870,3
11,2016-05-12,141.04999999999998,26697,5408,9
12,2016-06-16,151.59000000000003,28028,6340,7
13,2016-04-27,38.1,6911,1352,3
14,2016-06-02,278.75,86163,11581,12
15,2016-05-05,186.42,72249,7645,8
16,2016-04-23,96.88000000000001,15286,3967,5
17,2016-06-21,168.0,36957,6741,9
18,2016-04-06,311.96999999999997,80745,12961,14
19,2016-05-26,146.6,31323,6056,7
20,2016-05-17,226.5,47497,9327,11
21,2016-06-17,50.8,11742,1980,3
22,2016-04-07,132.69,42144,5253,7
23,2016-04-22,207.03,57713,8629,9
24,2016-06-06,236.51000000000005,73232,9616,11
25,2016-05-21,162.20000000000002,25918,6712,8
26,2016-05-02,137.83,31000,5404,8
27,2016-04-24,87.28999999999999,21813,3225,6
28,2016-06-22,214.73000000000002,62497,8801,10
29,2016-06-01,159.64000000000001,26629,5987,11
30,2016-04-29,184.92999999999998,49840,7337,10
31,2016-04-19,29.7,10087,1282,1
32,2016-06-24,201.52999999999997,34740,8506,9
33,2016-06-04,153.56,28943,5849,10
34,2016-06-15,252.02,55517,10601,11
35,2016-05-07,128.76,31331,5125,7
36,2016-05-08,163.32,57688,6349,9
37,2016-05-13,169.76000000000002,51091,6927,8
38,2016-05-01,63.11,28863,2500,3
39,2016-05-19,219.62,58083,9283,9
40,2016-06-03,170.17000000000002,31686,6892,9
41,2016-06-20,115.99,24608,4506,7
42,2016-04-14,210.37,48617,8477,11
43,2016-04-13,123.2,30810,5034,6
44,2016-04-25,100.91,17531,3966,6
45,2016-04-20,173.61999999999998,46743,7160,8
46,2016-05-16,271.0,76217,11052,13
47,2016-05-24,104.22,33674,4219,5
48,2016-06-05,101.37,23359,4340,4
49,2016-05-22,29.58,5344,1114,2
50,2016-04-18,181.16,56229,7289,9
51,2016-05-09,168.92000000000002,35853,6798,9
52,2016-05-03,112.0,36973,4993,3
53,2016-05-28,45.129999999999995,9952,1892,2
54,2016-04-26,275.66999999999996,45910,11511,13
55,2016-06-10,77.43,14768,2956,5
56,2016-05-04,151.78,36612,6484,6
57,2016-05-18,203.60000000000002,42245,8560,9
58,2016-04-05,79.78,14140,3084,5
59,2016-05-23,151.6,75155,6200,6
60,2016-04-21,222.86,43572,9164,11
61,2016-04-16,85.94,21718,3351,5
62,2016-05-27,162.79000000000002,47777,6783,7
63,2016-06-07,247.60000000000002,60986,10527,10
64,2016-06-09,143.66000000000003,33141,6085,6
65,2016-05-20,228.1,41893,9450,11
66,2016-04-30,239.82,58931,10135,10
67,2016-05-06,141.79,54059,5838,6
68,2016-05-11,168.97,32103,7217,7
69,2016-06-08,144.64,31586,5951,7
70,2016-05-30,70.19,30260,3055,2
71,2016-04-10,46.81,14151,1950,2
72,2016-06-13,34.19,7356,1340,2
73,2016-05-10,198.79,38676,8335,9
74,2016-05-14,65.91,15308,2547,4
75,2016-06-26,111.35000000000001,22106,4087,8
76,2016-05-15,22.11,3760,931,1
77,2016-06-12,20.45,4108,842,1
78,2016-06-11,12.58,1767,448,1
79,2016-05-29,21.06,6775,855,1
80,2016-04-09,29.01,9402,1251,1
