,date,fare,distance,duration,number of ride
0,2016-06-06,191.13,62266,7767,9
1,2016-06-12,294.76,73971,11524,17
2,2016-06-13,141.80999999999997,31665,5412,9
3,2016-05-22,106.55,22788,4223,6
4,2016-06-11,352.48999999999995,95638,14187,18
5,2016-06-18,185.96999999999997,43283,7633,9
6,2016-06-24,422.93,124094,17267,20
7,2016-06-10,215.55,81300,9101,8
8,2016-06-17,396.3499999999999,94382,15897,21
9,2016-06-05,259.15999999999997,74402,10056,15
10,2016-06-01,104.63,20729,4137,6
11,2016-05-30,125.76,45139,4674,8
12,2016-06-07,248.85999999999999,81751,9661,14
13,2016-05-09,113.72999999999999,23532,4397,7
14,2016-06-22,310.67,82794,12683,15
15,2016-06-15,425.66999999999996,83596,17113,23
16,2016-06-25,215.34,59759,8461,12
17,2016-05-16,60.79,12430,2105,5
18,2016-05-20,152.82999999999998,33077,6172,8
19,2016-06-09,208.58999999999997,40161,8053,13
20,2016-05-04,14.2,3372,521,1
21,2016-06-16,335.48,90947,13529,17
22,2016-05-19,74.44,15522,2795,5
23,2016-05-27,126.16,39340,5323,5
24,2016-05-10,78.56,45088,2995,4
25,2016-06-14,172.45999999999998,56837,6637,10
26,2016-06-26,82.59,18034,3202,5
27,2016-05-12,50.28,11925,2147,2
28,2016-06-02,120.9,28351,4540,8
29,2016-05-21,70.41,13357,2796,4
30,2016-05-08,148.51,59390,5956,7
31,2016-05-24,133.35,55729,5777,4
32,2016-05-07,117.25999999999999,23195,4974,5
33,2016-05-28,85.85000000000001,13272,3602,4
34,2016-05-26,115.91999999999999,19394,4736,6
35,2016-06-03,203.94,77752,8324,9
36,2016-05-02,13.14,4019,461,1
37,2016-05-01,222.62,121480,9379,7
38,2016-04-30,71.98,40642,3074,2
39,2016-05-11,85.4,24780,3496,4
40,2016-06-08,96.3,16323,3539,7
41,2016-05-18,105.38999999999999,55717,4123,5
42,2016-06-23,281.15999999999997,89813,12269,9
43,2016-05-31,70.32,14301,2784,4
44,2016-05-25,19.45,2412,802,1
