,date,fare,distance,duration,number of ride
0,2016-06-07,372.14,99511,15380,17
1,2016-06-22,185.74,48085,7782,8
2,2016-05-29,26.09,9923,899,2
3,2016-05-20,285.13,106243,12161,10
4,2016-06-17,343.88,130257,14665,12
5,2016-05-24,266.55,57394,11346,11
6,2016-05-15,137.82,24251,5452,8
7,2016-06-26,287.7099999999999,143569,12421,8
8,2016-05-10,215.15,52493,9089,9
9,2016-06-09,318.18,163825,13671,9
10,2016-05-27,245.90000000000003,88048,10440,9
11,2016-05-22,159.43,98661,6636,5
12,2016-05-23,148.73000000000002,29126,6183,7
13,2016-05-13,287.58000000000004,105553,12099,11
14,2016-05-28,170.33,51414,7150,7
15,2016-06-25,105.36,19993,3984,7
16,2016-06-04,236.94,138912,9415,10
17,2016-06-10,266.44,87248,11322,10
18,2016-05-31,239.95,135283,9989,8
19,2016-06-01,120.44,31704,4884,6
20,2016-06-23,221.30000000000004,77530,9232,9
21,2016-06-16,111.88,38985,4385,6
22,2016-06-14,246.09,105589,10521,8
23,2016-05-30,172.76,69864,6950,8
24,2016-05-12,298.6,176757,12166,11
25,2016-06-03,148.68,29263,6179,7
26,2016-06-21,103.72999999999999,45925,4302,4
27,2016-05-11,222.79999999999998,82879,9859,6
28,2016-06-05,169.76999999999998,38699,7799,4
29,2016-06-06,86.36000000000001,13575,3235,6
30,2016-06-08,276.99,89398,11271,13
31,2016-06-20,96.67,20119,3922,5
32,2016-05-06,155.25,59652,6892,4
33,2016-06-02,63.33,39833,2629,2
34,2016-05-25,123.93,19133,4960,7
35,2016-06-18,227.24000000000007,46466,8981,13
36,2016-05-17,205.26,69537,8062,11
37,2016-05-08,160.69,59190,7179,4
38,2016-06-11,190.25,47571,8022,8
39,2016-06-15,184.29000000000002,79741,7873,6
40,2016-05-18,209.54000000000002,52217,8800,9
41,2016-05-26,258.88,47054,11802,7
42,2016-05-14,166.85,50330,7172,6
43,2016-06-19,106.26000000000002,41956,4462,4
44,2016-05-09,79.68,47812,3425,2
45,2016-06-13,60.14,24728,2570,2
46,2016-05-19,300.56,120475,13453,7
47,2016-06-24,258.94,82281,11749,6
48,2016-05-16,158.02,55720,6478,7
49,2016-05-21,162.15000000000003,53039,6517,8
50,2016-05-05,23.26,12595,928,1
51,2016-05-07,199.11,150568,9119,1
