,date,fare,distance,duration,number of ride
0,2016-05-25,94.2,60920,4089,2
1,2016-06-07,176.65,56370,6466,12
2,2016-06-11,130.54,35354,4994,8
3,2016-05-14,77.58,26530,2880,5
4,2016-06-04,386.64,156153,15537,18
5,2016-05-11,273.13,170421,11274,9
6,2016-05-06,152.07999999999998,26347,5986,9
7,2016-05-24,194.63,55721,7605,11
8,2016-06-15,97.38,23959,3932,5
9,2016-05-16,96.69,16147,3756,6
10,2016-05-17,263.65999999999997,112726,10800,11
11,2016-05-07,97.38000000000001,37679,4225,3
12,2016-06-18,121.49000000000001,48268,4820,6
13,2016-04-28,144.52,43033,5863,7
14,2016-05-27,202.26999999999998,89792,8152,9
15,2016-05-10,264.86,110747,10289,14
16,2016-06-25,172.43,84962,7021,7
17,2016-06-17,126.57000000000001,46639,4901,7
18,2016-05-03,44.67,10827,1667,3
19,2016-06-16,23.130000000000003,4412,784,2
20,2016-05-15,55.709999999999994,14410,2021,4
21,2016-05-21,100.55999999999999,29238,3669,7
22,2016-06-06,62.78,10472,2418,4
23,2016-06-19,54.14,15517,2127,3
24,2016-06-02,60.81999999999999,14935,2480,3
25,2016-05-20,237.53000000000003,77999,9489,12
26,2016-04-29,203.53,103485,8315,8
27,2016-05-18,184.3,54214,7859,7
28,2016-05-09,130.15,27801,5223,7
29,2016-06-10,228.51000000000002,85050,9360,10
30,2016-05-13,312.0,184472,13005,10
31,2016-05-12,84.63,15144,3525,4
32,2016-05-05,88.66,26281,3460,5
33,2016-05-04,123.78,38343,5011,6
34,2016-06-13,59.300000000000004,13030,2414,3
35,2016-04-26,17.35,2073,695,1
36,2016-04-22,270.75,112184,11761,8
37,2016-05-02,188.56,62295,7046,12
38,2016-06-24,205.46,69760,8461,9
39,2016-06-12,38.17,34617,1549,1
40,2016-05-01,79.08,41537,3047,4
41,2016-05-19,130.9,36863,5393,6
42,2016-06-22,67.91,27096,2763,3
43,2016-06-03,231.23000000000002,100270,9001,12
44,2016-05-26,102.82000000000001,16407,4465,4
45,2016-04-23,129.26999999999998,39655,5483,5
46,2016-06-23,138.07,87630,5796,4
47,2016-06-21,120.96000000000001,37681,4672,7
48,2016-04-27,107.6,43321,4326,5
49,2016-04-30,41.120000000000005,13740,1656,2
50,2016-05-08,63.43,15357,2613,3
51,2016-05-23,160.0,77048,6820,5
52,2016-04-24,101.47,71834,3999,4
53,2016-04-21,59.970000000000006,16561,2228,4
54,2016-04-25,62.62,29463,2470,3
55,2016-06-09,14.22,2697,527,1
56,2016-05-22,88.73,60072,3614,3
57,2016-06-14,74.48,19574,3159,3
58,2016-06-08,69.3,36319,2770,3
59,2016-06-26,44.01,41702,1803,1
