,date,fare,distance,duration,number of ride
0,2016-04-28,25.39,15736,1017,1
1,2016-05-30,49.39,11696,1711,4
2,2016-05-05,9.28,1200,280,1
3,2016-05-18,17.39,6429,666,1
4,2016-05-01,25.32,5037,894,2
5,2016-05-23,7.99,1296,212,1
6,2016-05-06,51.25,9890,2016,3
7,2016-04-16,25.93,6183,1113,1
8,2016-05-09,68.28999999999999,32735,2938,2
9,2016-04-26,45.51,23549,1815,2
10,2016-05-17,28.759999999999998,10739,1033,2
11,2016-05-08,50.4,22440,2078,2
12,2016-05-26,41.88,13967,1890,1
13,2016-04-20,28.15,7485,1024,2
14,2016-05-04,9.4,2088,280,1
15,2016-04-15,26.52,4322,1157,1
16,2016-05-07,19.26,4255,779,1
17,2016-04-14,12.71,2066,453,1
18,2016-05-20,74.82,39021,3234,2
19,2016-04-21,49.42,13043,2094,2
20,2016-04-30,18.02,6115,701,1
21,2016-05-03,22.66,11716,903,1
22,2016-05-21,11.93,2387,410,1
23,2016-04-22,93.89,60876,4269,1
24,2016-04-19,19.53,5067,787,1
25,2016-04-13,18.07,6783,699,1
26,2016-04-23,26.34,6373,1133,1
27,2016-04-18,21.85,5362,906,1
28,2016-04-17,11.84,2948,401,1
29,2016-05-25,44.44,39421,1842,1
