,date,fare,distance,duration,number of ride
0,2016-05-09,315.0899999999999,91714,12069,19
1,2016-06-09,187.01,32696,7958,8
2,2016-06-10,407.04999999999995,225501,17476,11
3,2016-05-18,158.72000000000003,61491,6864,5
4,2016-05-26,65.0,29071,2597,3
5,2016-05-16,244.97,87531,10004,11
6,2016-06-24,297.41999999999996,87051,12353,13
7,2016-06-13,165.13,66172,6969,6
8,2016-06-14,95.07000000000001,19128,3845,5
9,2016-05-11,195.47999999999996,50894,7292,13
10,2016-05-27,282.57,127848,11679,11
11,2016-05-13,401.34,119303,17155,15
12,2016-06-17,290.54999999999995,58382,11808,15
13,2016-05-23,96.7,39405,3786,5
14,2016-06-03,194.01999999999998,94135,8278,6
15,2016-05-12,158.69000000000003,41641,6026,10
16,2016-06-16,274.09,50986,11001,15
17,2016-05-19,151.93,76206,6405,5
18,2016-06-22,317.53999999999996,97376,13329,13
19,2016-06-07,177.26999999999998,50224,6934,10
20,2016-06-08,218.78,135203,9472,5
21,2016-05-24,268.21999999999997,96993,11150,11
22,2016-05-14,67.01,5588,2870,3
23,2016-05-25,185.78,39001,7849,8
24,2016-05-10,125.05,34193,4911,7
25,2016-06-23,91.63,14483,3895,4
26,2016-05-29,25.33,3668,904,2
27,2016-06-21,160.42000000000002,35230,6553,8
28,2016-05-20,371.77000000000004,107522,15499,16
29,2016-06-15,173.40999999999997,28243,7281,8
30,2016-06-01,127.13,49997,5494,4
31,2016-05-31,96.57,16085,3945,5
32,2016-06-20,135.65,42659,5599,6
33,2016-06-02,73.84,11388,2598,6
34,2016-06-12,72.54,26539,2813,4
35,2016-06-18,128.15,82448,5511,3
36,2016-05-17,220.05000000000004,63185,9269,9
37,2016-05-15,31.299999999999997,9798,1172,2
38,2016-06-04,85.18,28000,3462,4
39,2016-05-28,13.07,1859,473,1
