,date,fare,distance,duration,number of ride
0,2016-04-29,18.49,7547,715,1
1,2016-05-13,33.44,10664,1473,1
2,2016-05-05,13.43,3631,479,1
3,2016-04-12,43.77,7722,1641,3
4,2016-03-29,22.130000000000003,6676,716,2
5,2016-04-11,102.81999999999998,40662,3704,7
6,2016-04-01,53.3,39251,2110,2
7,2016-04-08,46.489999999999995,29583,1823,2
8,2016-04-14,45.120000000000005,13198,1673,3
9,2016-04-13,81.94999999999999,26073,3112,5
10,2016-04-05,36.29,10063,1430,2
11,2016-04-19,44.83,9953,1877,2
12,2016-04-07,15.79,3410,604,1
13,2016-04-21,45.57,40109,1896,1
14,2016-05-02,64.21,64291,2696,1
15,2016-04-04,40.87,33873,1695,1
16,2016-04-09,185.18,127395,7579,6
17,2016-04-02,60.56999999999999,39074,2490,2
18,2016-04-20,30.56,22254,1240,1
19,2016-04-06,83.64000000000001,22068,3424,4
20,2016-04-26,41.99,21686,1645,2
21,2016-03-30,34.58,31606,1383,1
22,2016-06-09,31.189999999999998,4095,1207,2
23,2016-04-22,23.64,3901,1010,1
24,2016-04-15,35.55,7999,1406,2
25,2016-04-18,34.9,29759,1413,1
26,2016-05-25,20.98,3501,874,1
27,2016-05-04,55.84,18347,2391,2
28,2016-04-25,9.3,1233,281,1
