,date,fare,distance,duration,number of ride
0,2016-06-15,355.03000000000003,103437,14459,17
1,2016-05-28,383.28,76944,14949,23
2,2016-06-25,391.58,93245,15266,23
3,2016-04-27,224.4,45684,9229,11
4,2016-06-13,316.27000000000004,129216,13036,13
5,2016-06-03,513.0500000000001,121338,20816,26
6,2016-05-13,308.82,126088,12865,12
7,2016-05-04,258.33,68304,10252,14
8,2016-06-10,408.2599999999999,94599,16321,22
9,2016-06-08,426.57,155277,17374,19
10,2016-05-29,40.99,10937,1474,3
11,2016-05-06,317.82000000000005,100617,12735,16
12,2016-04-29,216.37999999999997,49655,8783,11
13,2016-05-11,470.2699999999999,89828,18589,27
14,2016-05-07,119.34,29261,4844,6
15,2016-06-11,293.7299999999999,111933,11593,15
16,2016-06-06,247.26,89730,10304,10
17,2016-05-18,215.2,36885,8812,11
18,2016-05-20,339.2,86372,13951,16
19,2016-05-09,165.64,33534,6446,10
20,2016-05-31,180.43,48998,7304,9
21,2016-06-14,23.0,5008,773,2
22,2016-05-12,11.5,2698,385,1
23,2016-05-21,29.51,9990,1077,2
