,date,fare,distance,duration,number of ride
0,2016-05-06,43.74,16523,1577,3
1,2016-06-14,25.29,6329,883,2
2,2016-06-20,74.96,15331,3019,4
3,2016-05-13,102.69999999999999,72973,4251,3
4,2016-04-17,217.59999999999997,126864,8687,9
5,2016-05-22,58.58,24178,2242,3
6,2016-05-21,87.80000000000001,19752,3266,6
7,2016-06-17,18.05,12910,654,1
8,2016-04-19,67.56,36182,2680,3
9,2016-05-20,88.89,47002,3520,4
10,2016-05-25,35.11,16868,1516,1
11,2016-04-16,11.81,2042,406,1
12,2016-05-18,14.85,5753,538,1
13,2016-06-21,21.7,3575,715,2
