,date,fare,distance,duration,number of ride
0,2016-06-15,189.25,31534,7692,10
1,2016-06-07,123.93,34250,4852,7
2,2016-05-30,91.03,22457,4002,3
3,2016-06-22,205.30999999999997,66018,8285,10
4,2016-06-03,123.71,26275,5093,6
5,2016-04-27,122.52,26931,5026,6
6,2016-05-21,15.37,2709,587,1
7,2016-04-19,106.47999999999999,21259,4230,6
8,2016-04-09,87.62,14798,3488,5
9,2016-05-09,147.65,31001,6504,5
10,2016-04-12,83.23,28602,3160,5
11,2016-04-14,165.36,38390,7375,5
12,2016-05-23,172.75,41210,7154,8
13,2016-05-03,76.05000000000001,14923,3079,4
14,2016-06-13,282.69,61035,11965,12
15,2016-04-18,33.11,8427,1276,2
16,2016-05-24,134.63,21965,5693,6
17,2016-06-06,32.08,9157,1413,1
18,2016-06-23,141.48000000000002,28583,5808,7
19,2016-06-20,90.7,39419,3668,4
20,2016-05-16,122.35,22403,4658,8
21,2016-05-17,197.76,43595,8050,10
22,2016-05-18,177.68,43321,7591,7
23,2016-06-01,44.54,7783,1877,2
24,2016-06-08,197.32999999999998,80699,8154,8
25,2016-06-21,97.9,19322,4383,3
26,2016-05-31,155.04,45300,6396,7
27,2016-06-14,86.56,11885,3649,4
28,2016-05-22,86.38,21500,3571,4
29,2016-05-26,129.6,28880,5382,6
30,2016-05-19,171.73000000000002,33501,7352,7
31,2016-05-20,20.95,3736,871,1
32,2016-06-16,111.47,24640,4662,5
33,2016-04-08,115.57,54239,4860,4
34,2016-05-25,78.53999999999999,28259,3505,2
35,2016-06-02,71.57000000000001,9053,2887,4
36,2016-04-05,5.0,104,21,1
37,2016-06-09,64.74000000000001,11181,2711,3
38,2016-05-02,15.86,5050,596,1
39,2016-04-07,128.0,36148,5834,3
40,2016-05-11,29.62,9094,1285,1
41,2016-04-28,76.78,8861,3747,1
