,date,fare,distance,duration,number of ride
0,2016-06-01,22.27,13616,869,1
1,2016-05-21,39.09,14917,1542,2
2,2016-04-19,14.7,6373,526,1
3,2016-06-08,23.74,12063,957,1
4,2016-06-24,16.67,8538,613,1
5,2016-04-28,40.86,37468,1669,1
6,2016-06-09,12.74,4345,438,1
7,2016-04-11,30.79,15526,1104,2
8,2016-04-07,54.89,31391,2053,3
9,2016-06-18,46.17,29389,1808,2
10,2016-05-03,18.54,7091,721,1
11,2016-03-28,49.81,40812,2112,1
12,2016-05-31,18.37,10311,689,1
13,2016-05-05,13.65,2452,499,1
14,2016-04-04,19.57,12650,735,1
15,2016-04-03,17.43,4346,683,1
16,2016-06-10,36.61,17069,1397,2
17,2016-04-29,17.46,2537,697,1
18,2016-06-14,15.25,4465,568,1
