,date,fare,distance,duration,number of ride
0,2016-06-11,273.7,61880,11491,12
1,2016-06-14,403.83000000000004,93586,16685,19
2,2016-06-13,457.17,175395,19275,17
3,2016-06-24,263.47,79243,11029,11
4,2016-06-07,289.74,81245,11406,16
5,2016-06-23,382.74999999999994,216683,16077,12
6,2016-05-09,401.73999999999995,157863,16117,19
7,2016-05-10,254.58,69906,10436,12
8,2016-06-16,360.21000000000004,136553,15080,14
9,2016-05-12,522.24,154660,22426,19
10,2016-05-28,486.58,137746,19316,26
11,2016-06-01,326.07000000000005,83079,13094,17
12,2016-06-08,282.87,96874,11524,13
13,2016-05-16,270.87,91952,11325,11
14,2016-06-20,502.4100000000001,178665,20633,22
15,2016-05-07,240.80000000000004,73127,9695,12
16,2016-05-30,289.08000000000004,139255,11742,12
17,2016-06-03,388.89,114134,15367,21
18,2016-06-26,422.48999999999995,136512,17939,16
19,2016-06-09,418.40000000000003,103373,17375,19
20,2016-05-11,485.56,173555,21552,13
21,2016-05-25,452.19000000000005,139801,19465,16
22,2016-05-31,310.87,132232,12928,12
23,2016-06-18,328.63,125228,13317,15
24,2016-05-27,310.56,125395,12374,15
25,2016-06-25,363.2299999999999,129787,14895,16
26,2016-06-06,273.46000000000004,98029,11416,11
27,2016-05-15,428.21000000000004,150901,17939,17
28,2016-05-13,355.42,85739,14214,19
29,2016-06-21,325.34,105403,13092,16
30,2016-06-22,270.61,53785,11387,12
31,2016-05-26,377.54999999999995,148167,15707,15
32,2016-05-14,277.18,107627,11542,11
33,2016-06-10,336.02000000000004,90278,13953,15
34,2016-06-17,487.68000000000006,193719,20541,18
35,2016-06-15,364.89,139471,15499,13
36,2016-05-08,264.45000000000005,156797,10918,9
37,2016-06-02,357.7199999999999,105185,15174,14
38,2016-05-24,198.83,72178,8098,9
39,2016-06-04,26.68,17442,1072,1
